event_month,county,program,total_services,avg_risk_score,avg_social_need,total_prior_utilization,target_next_month_demand,record_count,total_services_lag1,total_services_rolling3,avg_risk_score_lag1,avg_risk_score_rolling3,avg_social_need_lag1,avg_social_need_rolling3,total_prior_utilization_lag1,total_prior_utilization_rolling3
2025-08-01,Orange,Telehealth,119,0.31800878817453027,0.44344643967229125,73,1184.3354759822703,38,74.0,96.0,0.3702644887526195,0.33732484260052625,0.4068259882405724,0.4090240187997805,52.0,54.666666666666664
2025-09-01,Orange,Telehealth,125,0.3111090376331576,0.4276430822828743,65,1163.5119978884345,36,119.0,106.0,0.31800878817453027,0.33312743818676915,0.44344643967229125,0.4259718367319126,73.0,63.333333333333336
2025-10-01,Orange,Telehealth,88,0.3482623262014864,0.47017106536191794,46,831.1311248652133,26,125.0,110.66666666666667,0.3111090376331576,0.3257933840030581,0.4276430822828743,0.4470868624390278,65.0,61.333333333333336
2025-11-01,Orange,Telehealth,78,0.31583461788214406,0.432212613824318,33,714.980741110733,23,88.0,97.0,0.3482623262014864,0.32506866057226264,0.47017106536191794,0.4433422538230367,46.0,48.0
2025-12-01,Orange,Telehealth,80,0.2753846267387602,0.4806179914743691,48,783.9375434324218,25,78.0,82.0,0.31583461788214406,0.31316052360746355,0.432212613824318,0.4610005568868683,33.0,42.333333333333336
2026-01-01,Orange,Telehealth,82,0.34408874069482337,0.4264892461086583,44,776.4157753739694,24,80.0,80.0,0.2753846267387602,0.3117693284385759,0.4806179914743691,0.44643995046911505,48.0,41.666666666666664
2026-02-01,Orange,Telehealth,100,0.3235533248010243,0.434878629316827,44,918.4565123573398,28,82.0,87.33333333333333,0.34408874069482337,0.3143422307448693,0.4264892461086583,0.44732862229995146,44.0,45.333333333333336
2026-03-01,Orange,Telehealth,84,0.3285221522937252,0.41982112578617325,38,753.0884143144001,24,100.0,88.66666666666667,0.3235533248010243,0.33205473926319096,0.434878629316827,0.4270630004038862,44.0,42.0
2026-04-01,Orange,Telehealth,81,0.3180745462978267,0.443884714447001,51,847.6635222173414,28,84.0,88.33333333333333,0.3285221522937252,0.3233833411308587,0.41982112578617325,0.43286148985000034,38.0,44.333333333333336
2026-05-01,Orange,Telehealth,86,0.31448634135552767,0.4405462944843615,46,876.2210761342678,29,81.0,83.66666666666667,0.3180745462978267,0.32036101331569317,0.443884714447001,0.43475071157251194,51.0,45.0
2026-06-01,Orange,Telehealth,103,0.32537663845001663,0.38562922680315026,68,1072.3473426142527,36,86.0,90.0,0.31448634135552767,0.3193125087011237,0.4405462944843615,0.4233534119115043,46.0,55.0
2025-02-01,Riverside,Clinic_Access,111,0.28777959971235556,0.4382038033355042,52,1080.9557881527903,35,124.0,117.5,0.29240835747800553,0.29009397859518055,0.4953850118464088,0.4667944075909565,74.0,63.0
2025-03-01,Riverside,Clinic_Access,90,0.3248852484292749,0.4850904901799482,63,1031.149631140297,31,111.0,108.33333333333333,0.28777959971235556,0.30169106853987865,0.4382038033355042,0.47289310178728705,52.0,63.0
2025-04-01,Riverside,Clinic_Access,102,0.33509253065902284,0.46368752967493776,34,871.3373054020138,29,90.0,101.0,0.3248852484292749,0.3159191262668844,0.4850904901799482,0.4623272743967967,63.0,49.666666666666664
2025-05-01,Riverside,Clinic_Access,73,0.32545104891710835,0.5000451153842422,53,827.1208513760273,26,102.0,88.33333333333333,0.33509253065902284,0.328476276001802,0.46368752967493776,0.48294104507970936,34.0,50.0
2025-06-01,Riverside,Clinic_Access,98,0.2477237271876333,0.47828832380795205,47,942.6439694374909,32,73.0,91.0,0.32545104891710835,0.30275576892125483,0.5000451153842422,0.48067365628904396,53.0,44.666666666666664
2025-07-01,Riverside,Clinic_Access,72,0.3053197689014308,0.4603594978124236,40,747.1982451633589,23,98.0,81.0,0.2477237271876333,0.29283151500205745,0.47828832380795205,0.4795643123348727,47.0,46.666666666666664
2025-08-01,Riverside,Clinic_Access,111,0.33391764465571266,0.44243325425913493,50,984.8105479630134,33,72.0,93.66666666666667,0.3053197689014308,0.29565371358159226,0.4603594978124236,0.46036035862650354,40.0,45.666666666666664
2025-09-01,Riverside,Clinic_Access,82,0.32198523608556145,0.47217557739402977,41,817.6317740777332,28,111.0,88.33333333333333,0.33391764465571266,0.32040754988090164,0.44243325425913493,0.4583227764885294,50.0,43.666666666666664
2025-10-01,Riverside,Clinic_Access,96,0.349158411833605,0.41257747227687497,58,935.869461099239,30,82.0,96.33333333333333,0.32198523608556145,0.3350204308582931,0.47217557739402977,0.4423954346433465,41.0,49.666666666666664
2025-11-01,Riverside,Clinic_Access,91,0.2960301280285801,0.4508773722179967,59,898.150016492777,29,96.0,89.66666666666667,0.349158411833605,0.32239125864924884,0.41257747227687497,0.4452101406296338,58.0,52.666666666666664
2025-12-01,Riverside,Clinic_Access,80,0.3213790804063858,0.4672184742413364,44,849.1179639934768,28,91.0,89.0,0.2960301280285801,0.3221892067561903,0.4508773722179967,0.4435577729120694,59.0,53.666666666666664
2026-01-01,Riverside,Clinic_Access,35,0.3265976038398328,0.39396148612897325,19,346.62347517530395,12,80.0,68.66666666666667,0.3213790804063858,0.3146689374249329,0.4672184742413364,0.4373524441961021,44.0,40.666666666666664
2026-02-01,Riverside,Clinic_Access,107,0.3067765585529356,0.4245827840417857,49,918.7660071678533,28,35.0,74.0,0.3265976038398328,0.31825108093305143,0.39396148612897325,0.4285875814706985,19.0,37.333333333333336
2026-03-01,Riverside,Clinic_Access,115,0.3306778446626143,0.402749216591706,61,1007.0744694448194,32,107.0,85.66666666666667,0.3067765585529356,0.3213506690184609,0.4245827840417857,0.40709782892082164,49.0,43.0
2026-04-01,Riverside,Clinic_Access,107,0.30683968889713137,0.4850515216283119,65,997.7434817185044,30,115.0,109.66666666666667,0.3306778446626143,0.31476469737089374,0.402749216591706,0.4374611740872678,61.0,58.333333333333336
2026-05-01,Riverside,Clinic_Access,72,0.29532097805874424,0.42465725880450644,40,653.8042492222884,20,107.0,98.0,0.30683968889713137,0.31094617053949664,0.4850515216283119,0.43748599900817475,65.0,55.333333333333336
2026-06-01,Riverside,Clinic_Access,72,0.2797658074351856,0.4181179233082193,37,659.6216902573898,21,72.0,83.66666666666667,0.29532097805874424,0.2939754914636871,0.42465725880450644,0.4426089012470125,40.0,47.333333333333336
2025-02-01,Riverside,Enrollment_Support,83,0.3286448473917084,0.39074681998362304,43,753.4220193468108,26,73.0,78.0,0.2581186285306635,0.29338173796118594,0.47806016583182315,0.43440349290772307,46.0,44.5
2025-03-01,Riverside,Enrollment_Support,97,0.3162375291852914,0.4390058889295598,36,834.6531753985042,29,83.0,84.33333333333333,0.3286448473917084,0.3010003350358878,0.39074681998362304,0.435937624915002,43.0,41.666666666666664
2025-04-01,Riverside,Enrollment_Support,112,0.3247910829485882,0.5118392527411987,56,1074.4232280965132,34,97.0,97.33333333333333,0.3162375291852914,0.32322448650852936,0.4390058889295598,0.44719732055146055,36.0,45.0
2025-05-01,Riverside,Enrollment_Support,107,0.2621646985061843,0.45647022702833645,47,919.3226968814213,30,112.0,105.33333333333333,0.3247910829485882,0.3010644368800213,0.5118392527411987,0.4691051228996983,56.0,46.333333333333336
2025-06-01,Riverside,Enrollment_Support,89,0.2598457893870652,0.41779291933782386,62,884.2876794225471,28,107.0,102.66666666666667,0.2621646985061843,0.2822671902806126,0.45647022702833645,0.4620341330357863,47.0,55.0
2025-07-01,Riverside,Enrollment_Support,80,0.30125369136572855,0.5155983392997432,53,815.0947341094897,25,89.0,92.0,0.2598457893870652,0.274421393086326,0.41779291933782386,0.4632871618886345,62.0,54.0
2025-08-01,Riverside,Enrollment_Support,98,0.3226201367646335,0.4385655635807764,68,1081.4578705003526,34,80.0,89.0,0.30125369136572855,0.2945732058391424,0.5155983392997432,0.4573189407394478,53.0,61.0
2025-09-01,Riverside,Enrollment_Support,108,0.2991197784737842,0.4535337940251011,35,988.9697439568841,33,98.0,95.33333333333333,0.3226201367646335,0.30766453553471546,0.4385655635807764,0.46923256563520693,68.0,52.0
2025-10-01,Riverside,Enrollment_Support,85,0.3183748279068746,0.4354971493789688,40,778.0014260653658,24,108.0,97.0,0.2991197784737842,0.31337158104843077,0.4535337940251011,0.4425321689949488,35.0,47.666666666666664
2025-11-01,Riverside,Enrollment_Support,92,0.27600266949437474,0.48103580995274436,52,816.0669408954469,24,85.0,95.0,0.3183748279068746,0.29783242529167786,0.4354971493789688,0.4566889177856048,40.0,42.333333333333336
2025-12-01,Riverside,Enrollment_Support,87,0.3291451432146532,0.4691284478145226,44,906.1847273975371,28,92.0,88.0,0.27600266949437474,0.3078408802053008,0.48103580995274436,0.4618871357154119,52.0,45.333333333333336
2026-01-01,Riverside,Enrollment_Support,118,0.2975227278421445,0.4720465449815351,56,1182.2558663456812,37,87.0,99.0,0.3291451432146532,0.3008901801837242,0.4691284478145226,0.474070267582934,44.0,50.666666666666664
2026-02-01,Riverside,Enrollment_Support,105,0.28474925683614316,0.43974437446987413,54,864.4041357970733,27,118.0,103.33333333333333,0.2975227278421445,0.30380570929764694,0.4720465449815351,0.46030645575531065,56.0,51.333333333333336
2026-03-01,Riverside,Enrollment_Support,81,0.3089029320339208,0.4590618463426998,50,791.208841372895,24,105.0,101.33333333333333,0.28474925683614316,0.29705830557073615,0.43974437446987413,0.4569509219313697,54.0,53.333333333333336
2026-04-01,Riverside,Enrollment_Support,120,0.3100199588935878,0.4609510090198189,74,1213.6762630185697,41,81.0,102.0,0.3089029320339208,0.30122404925455054,0.4590618463426998,0.4532524099441309,50.0,59.333333333333336
2026-05-01,Riverside,Enrollment_Support,97,0.28817563057729645,0.46953937011381985,59,1031.2487129730562,31,120.0,99.33333333333333,0.3100199588935878,0.302366173834935,0.4609510090198189,0.4631840751587795,74.0,61.0
2026-06-01,Riverside,Enrollment_Support,79,0.28938177158682055,0.4705205259902139,38,785.1349537001624,27,97.0,98.66666666666667,0.28817563057729645,0.2958591203525683,0.46953937011381985,0.4670036350412842,59.0,57.0
2025-02-01,Riverside,Preventive_Care,106,0.3284608630444297,0.4091621366706184,66,1154.8000097402305,37,70.0,88.0,0.23890774720207994,0.2836843051232548,0.427508702798403,0.4183354197345107,37.0,51.5
2025-03-01,Riverside,Preventive_Care,65,0.34043895818012687,0.4685873702940642,37,651.2164150988011,22,106.0,80.33333333333333,0.3284608630444297,0.30260252280887884,0.4091621366706184,0.43508606992102855,66.0,46.666666666666664
2025-04-01,Riverside,Preventive_Care,107,0.28307060433558034,0.43965312146099644,66,1069.9705614317907,34,65.0,92.66666666666667,0.34043895818012687,0.3173234751867123,0.4685873702940642,0.43913420947522636,37.0,56.333333333333336
2025-05-01,Riverside,Preventive_Care,100,0.33421469460714026,0.44002499944179196,57,930.5633380023808,30,107.0,90.66666666666667,0.28307060433558034,0.31924141904094916,0.43965312146099644,0.44942183039895084,66.0,53.333333333333336
2025-06-01,Riverside,Preventive_Care,99,0.34043408472639763,0.42481865741684227,48,947.9138438479911,30,100.0,102.0,0.33421469460714026,0.31923979455637275,0.44002499944179196,0.43483225943987686,57.0,57.0
2025-07-01,Riverside,Preventive_Care,49,0.31023370706277076,0.35203938759063325,33,492.84829984852416,17,99.0,82.66666666666667,0.34043408472639763,0.3282941621321029,0.42481865741684227,0.4056276814830892,48.0,46.0
2025-08-01,Riverside,Preventive_Care,92,0.3911521855283769,0.4452849367789054,45,872.3736345312498,26,49.0,80.0,0.31023370706277076,0.34727332577251513,0.35203938759063325,0.4073809939287936,33.0,42.0
2025-09-01,Riverside,Preventive_Care,70,0.3072842946225117,0.4358182599435478,35,672.3832876305413,23,92.0,70.33333333333333,0.3911521855283769,0.33622339573788645,0.4452849367789054,0.4110475281043622,45.0,37.666666666666664
2025-10-01,Riverside,Preventive_Care,90,0.34986509158905266,0.4043335463495567,47,782.1185245962234,24,70.0,84.0,0.3072842946225117,0.3494338572466471,0.4358182599435478,0.42847891435733665,35.0,42.333333333333336
2025-11-01,Riverside,Preventive_Care,105,0.3093714357393744,0.4779636649045766,54,942.1024962576446,28,90.0,88.33333333333333,0.34986509158905266,0.3221736073169796,0.4043335463495567,0.43937182373256034,47.0,45.333333333333336
2025-12-01,Riverside,Preventive_Care,69,0.32986835650415297,0.49455358140728817,34,645.3221056070043,20,105.0,88.0,0.3093714357393744,0.32970162794419333,0.4779636649045766,0.45895026422047386,54.0,45.0
2026-01-01,Riverside,Preventive_Care,84,0.34380173744322734,0.41092467723780185,63,883.8859286953831,28,69.0,86.0,0.32986835650415297,0.3276805098955849,0.49455358140728817,0.4611473078498889,34.0,50.333333333333336
2026-02-01,Riverside,Preventive_Care,107,0.3394557181012026,0.499085262712892,56,1005.1989948284063,32,84.0,86.66666666666667,0.34380173744322734,0.3377086040161943,0.41092467723780185,0.46818784045266065,63.0,51.0
2026-03-01,Riverside,Preventive_Care,78,0.3408945190655022,0.5116154539601618,44,738.8973177412605,22,107.0,89.66666666666667,0.3394557181012026,0.34138399153664406,0.499085262712892,0.4738751313036185,56.0,54.333333333333336
2026-04-01,Riverside,Preventive_Care,98,0.35091829380424444,0.4764460689173208,57,1022.2919464812377,33,78.0,94.33333333333333,0.3408945190655022,0.3437561769903164,0.5116154539601618,0.49571559519679154,44.0,52.333333333333336
2026-05-01,Riverside,Preventive_Care,84,0.3312878474430826,0.4769752797147008,47,898.280975605616,29,98.0,86.66666666666667,0.35091829380424444,0.3410335534376097,0.4764460689173208,0.48834560086406115,57.0,49.333333333333336
2026-06-01,Riverside,Preventive_Care,99,0.2839745844719027,0.4786190153689572,52,888.688299128084,29,84.0,93.66666666666667,0.3312878474430826,0.3220602419064099,0.4769752797147008,0.4773467880003262,47.0,52.0
2025-02-01,Riverside,Telehealth,91,0.3114027716909395,0.4511185198852746,34,747.6905548678527,23,73.0,82.0,0.3124714231640127,0.3119370974274761,0.41853295705474797,0.43482573847001127,43.0,38.5
2025-03-01,Riverside,Telehealth,118,0.34258506804246447,0.46219836485061633,66,1168.52419586793,37,91.0,94.0,0.3114027716909395,0.32215308763247225,0.4511185198852746,0.44394994726354636,34.0,47.666666666666664
2025-04-01,Riverside,Telehealth,97,0.27992565962869276,0.4579056267387453,48,896.982523063852,30,118.0,102.0,0.34258506804246447,0.3113044997873656,0.46219836485061633,0.45707417049154536,66.0,49.333333333333336
2025-05-01,Riverside,Telehealth,103,0.2781878260977902,0.41199907226926474,45,931.5798869409583,29,97.0,106.0,0.27992565962869276,0.30023285125631577,0.4579056267387453,0.44403435461954216,48.0,53.0
2025-06-01,Riverside,Telehealth,95,0.32873435718787697,0.4562325777585218,63,1012.0707870200157,33,103.0,98.33333333333333,0.2781878260977902,0.29561594763812,0.41199907226926474,0.4420457589221773,45.0,52.0
2025-07-01,Riverside,Telehealth,65,0.2963217272449183,0.47300363193488865,51,728.5133026547285,23,95.0,87.66666666666667,0.32873435718787697,0.30108130351019513,0.4562325777585218,0.4470784273208917,63.0,53.0
2025-08-01,Riverside,Telehealth,80,0.3700369771732762,0.465336703838498,60,871.2729561394433,26,65.0,80.0,0.2963217272449183,0.33169768720202386,0.47300363193488865,0.4648576378439695,51.0,58.0
2025-09-01,Riverside,Telehealth,132,0.3137001021297723,0.4415893924042736,61,1225.9855559917398,39,80.0,92.33333333333333,0.3700369771732762,0.3266862688493222,0.465336703838498,0.45997657605922004,60.0,57.333333333333336
2025-10-01,Riverside,Telehealth,136,0.32899116509955423,0.44330982359141213,76,1285.4038610825423,40,132.0,116.0,0.3137001021297723,0.3375760814675342,0.4415893924042736,0.45007863994472785,61.0,65.66666666666667
2025-11-01,Riverside,Telehealth,73,0.3305385442974635,0.455868887995851,33,690.4560272315391,24,136.0,113.66666666666667,0.32899116509955423,0.3244099371755967,0.44330982359141213,0.4469227013305123,76.0,56.666666666666664
2025-12-01,Riverside,Telehealth,115,0.2648578555673054,0.4402102129717225,50,1026.9311337555403,34,73.0,108.0,0.3305385442974635,0.30812918832144104,0.455868887995851,0.4464629748529952,33.0,53.0
2026-01-01,Riverside,Telehealth,69,0.2793062599374399,0.5022327784880489,60,876.2527835706036,28,115.0,85.66666666666667,0.2648578555673054,0.2915675532674029,0.4402102129717225,0.4661039598185408,50.0,47.666666666666664
2026-02-01,Riverside,Telehealth,78,0.2662803385416076,0.43793471510207804,54,763.2500465954012,24,69.0,87.33333333333333,0.2793062599374399,0.2701481513487843,0.5022327784880489,0.46012590218728316,60.0,54.666666666666664
2026-03-01,Riverside,Telehealth,82,0.35684396390830625,0.44487146419424356,57,948.7699842345569,29,78.0,76.33333333333333,0.2662803385416076,0.30081018746245125,0.43793471510207804,0.46167965259479016,54.0,57.0
2026-04-01,Riverside,Telehealth,93,0.2870074940042196,0.48512792896571355,60,960.7499641466244,30,82.0,84.33333333333333,0.35684396390830625,0.3033772654847111,0.44487146419424356,0.45597803608734505,57.0,57.0
2026-05-01,Riverside,Telehealth,100,0.30919195299228297,0.49525263172293416,65,975.3566245216263,30,93.0,91.66666666666667,0.2870074940042196,0.31768113696826966,0.48512792896571355,0.4750840082942971,60.0,60.666666666666664
2026-06-01,Riverside,Telehealth,75,0.3474149738403856,0.4493564125621765,46,759.6476310285186,24,100.0,89.33333333333333,0.30919195299228297,0.3145381402789627,0.49525263172293416,0.4765789910836081,65.0,57.0
2025-02-01,San Bernardino,Clinic_Access,102,0.34264321253147595,0.4342861579597835,62,1011.8396934390208,32,77.0,89.5,0.27856547239188617,0.31060434246168106,0.5191546125559516,0.47672038525786753,46.0,54.0
2025-03-01,San Bernardino,Clinic_Access,85,0.36629262117862366,0.4872942202867172,52,827.3393631633184,26,102.0,88.0,0.34264321253147595,0.32916710203399524,0.4342861579597835,0.48024499693415074,62.0,53.333333333333336
2025-04-01,San Bernardino,Clinic_Access,58,0.2808936722592292,0.4788912118792668,33,597.6331741265461,19,85.0,81.66666666666667,0.36629262117862366,0.3299431686564429,0.4872942202867172,0.4668238633752558,52.0,49.0
2025-05-01,San Bernardino,Clinic_Access,76,0.276281840080931,0.4739277731828357,51,783.1191754233728,24,58.0,73.0,0.2808936722592292,0.3078227111729279,0.4788912118792668,0.48003773511627323,33.0,45.333333333333336
2025-06-01,San Bernardino,Clinic_Access,104,0.3140503129825593,0.4817724496632281,65,1032.916174650422,32,76.0,79.33333333333333,0.276281840080931,0.2904086084409065,0.4739277731828357,0.4781971449084435,51.0,49.666666666666664
2025-07-01,San Bernardino,Clinic_Access,71,0.3483585446731317,0.4840531958581898,41,762.8893526708871,24,104.0,83.66666666666667,0.3140503129825593,0.3128968992455407,0.4817724496632281,0.47991780623475117,65.0,52.333333333333336
2025-08-01,San Bernardino,Clinic_Access,64,0.3144020518434829,0.5275481249038182,42,713.748817455436,24,71.0,79.66666666666667,0.3483585446731317,0.3256036364997246,0.4840531958581898,0.497791256808412,41.0,49.333333333333336
2025-09-01,San Bernardino,Clinic_Access,94,0.2681308897055569,0.49842100598715355,58,943.9846111997838,30,64.0,76.33333333333333,0.3144020518434829,0.31029716207405716,0.5275481249038182,0.5033407755830538,42.0,47.0
2025-10-01,San Bernardino,Clinic_Access,102,0.28799745805416865,0.4422135747370023,64,976.0226090277415,32,94.0,86.66666666666667,0.2681308897055569,0.2901767998677362,0.49842100598715355,0.4893942352093246,58.0,54.666666666666664
2025-11-01,San Bernardino,Clinic_Access,104,0.3190714623241266,0.4078843271102576,46,995.3888105560748,36,102.0,100.0,0.28799745805416865,0.29173327002795074,0.4422135747370023,0.4495063026114712,64.0,56.0
2025-12-01,San Bernardino,Clinic_Access,72,0.26713873018755707,0.3864255458508479,36,655.647414334527,22,104.0,92.66666666666667,0.3190714623241266,0.29140255018861744,0.4078843271102576,0.4121744825660359,46.0,48.666666666666664
2026-01-01,San Bernardino,Clinic_Access,86,0.28558976027118593,0.4480929314254801,53,870.4695013648903,28,72.0,87.33333333333333,0.26713873018755707,0.2905999842609565,0.3864255458508479,0.41413426812886184,36.0,45.0
2026-02-01,San Bernardino,Clinic_Access,105,0.32203782321325797,0.4545785458289435,69,1102.8703062189961,35,86.0,87.66666666666667,0.28558976027118593,0.29158877122400034,0.4480929314254801,0.4296990077017571,53.0,52.666666666666664
2026-03-01,San Bernardino,Clinic_Access,92,0.31828607281219046,0.4160252195888946,42,857.5180183135606,29,105.0,94.33333333333333,0.32203782321325797,0.30863788543221143,0.4545785458289435,0.43956556561443944,69.0,54.666666666666664
2026-04-01,San Bernardino,Clinic_Access,88,0.3296827404197916,0.4751878051613007,44,811.0100433987654,26,92.0,95.0,0.31828607281219046,0.3233355454817467,0.4160252195888946,0.4485971901930463,42.0,51.666666666666664
2026-05-01,San Bernardino,Clinic_Access,78,0.31115064735032766,0.4284598981982373,45,733.321539078467,22,88.0,86.0,0.3296827404197916,0.3197064868607699,0.4751878051613007,0.43989097431614427,44.0,43.666666666666664
2026-06-01,San Bernardino,Clinic_Access,63,0.41704400063252456,0.40824407564910015,30,616.1073453781664,20,78.0,76.33333333333333,0.31115064735032766,0.3526257961342146,0.4284598981982373,0.4372972596695461,45.0,39.666666666666664
2025-02-01,San Bernardino,Enrollment_Support,98,0.28407484734087474,0.47323857973838845,57,987.909564412819,31,71.0,84.5,0.28117967568940433,0.2826272615151395,0.334745016727876,0.40399179823313225,47.0,52.0
2025-03-01,San Bernardino,Enrollment_Support,73,0.3147199355935107,0.37129889154512385,42,683.7975789435379,21,98.0,80.66666666666667,0.28407484734087474,0.29332481954126327,0.47323857973838845,0.39309416267046277,57.0,48.666666666666664
2025-04-01,San Bernardino,Enrollment_Support,94,0.3480645834265888,0.4505315940181664,41,802.2363587339095,24,73.0,88.33333333333333,0.3147199355935107,0.3156197887869914,0.37129889154512385,0.4316896884338928,42.0,46.666666666666664
2025-05-01,San Bernardino,Enrollment_Support,81,0.28493391279986185,0.46447282109292687,48,797.4335334221507,28,94.0,82.66666666666667,0.3480645834265888,0.3159061439399871,0.4505315940181664,0.4287677688854057,41.0,43.666666666666664
2025-06-01,San Bernardino,Enrollment_Support,77,0.3433074042785013,0.45980850089038106,48,841.3455412196888,28,81.0,84.0,0.28493391279986185,0.3254353001683173,0.46447282109292687,0.4582709720004914,48.0,45.666666666666664
2025-07-01,San Bernardino,Enrollment_Support,98,0.3624775146704976,0.4341654442775241,49,860.8419918637239,25,77.0,85.33333333333333,0.3433074042785013,0.33023961058295365,0.45980850089038106,0.45281558875361066,48.0,48.333333333333336
2025-08-01,San Bernardino,Enrollment_Support,91,0.3207690453917229,0.4801457959610799,69,1002.9919239759506,29,98.0,88.66666666666667,0.3624775146704976,0.34218465478024057,0.4341654442775241,0.45803991370966174,49.0,55.333333333333336
2025-09-01,San Bernardino,Enrollment_Support,73,0.3278746002037946,0.4407148401982579,44,722.935694861765,23,91.0,87.33333333333333,0.3207690453917229,0.3370403867553384,0.4801457959610799,0.45167536014562065,69.0,54.0
2025-10-01,San Bernardino,Enrollment_Support,66,0.3170247342538758,0.40755652807740333,30,582.5891420737671,20,73.0,76.66666666666667,0.3278746002037946,0.3218894599497978,0.4407148401982579,0.442805721412247,44.0,47.666666666666664
2025-11-01,San Bernardino,Enrollment_Support,111,0.3508088284618754,0.4550207738687149,45,895.9488457689566,28,66.0,83.33333333333333,0.3170247342538758,0.3319027209731819,0.40755652807740333,0.4344307140481254,30.0,39.666666666666664
2025-12-01,San Bernardino,Enrollment_Support,85,0.341836947640608,0.42502771316887505,46,844.6542204071653,27,111.0,87.33333333333333,0.3508088284618754,0.33655683678545306,0.4550207738687149,0.4292016717049978,45.0,40.333333333333336
2026-01-01,San Bernardino,Enrollment_Support,62,0.2870815153439222,0.41111738607383946,47,606.7495460960126,18,85.0,86.0,0.341836947640608,0.32657576381546854,0.42502771316887505,0.4303886243704765,46.0,46.0
2026-02-01,San Bernardino,Enrollment_Support,94,0.3576815407366212,0.5079763088411283,62,941.5627214088902,27,62.0,80.33333333333333,0.2870815153439222,0.32886666790705044,0.41111738607383946,0.44804046936128095,47.0,51.666666666666664
2026-03-01,San Bernardino,Enrollment_Support,98,0.33467151373360166,0.40566071669325765,43,828.9592745059622,28,94.0,84.66666666666667,0.3576815407366212,0.3264781899380483,0.5079763088411283,0.4415848038694084,62.0,50.666666666666664
2026-04-01,San Bernardino,Enrollment_Support,98,0.3570667043555876,0.44223844438326315,58,942.5656815182775,29,98.0,96.66666666666667,0.33467151373360166,0.34980658627527017,0.40566071669325765,0.45195848997254967,43.0,54.333333333333336
2026-05-01,San Bernardino,Enrollment_Support,101,0.3263914945402391,0.4970819798720792,48,981.6833612189548,33,98.0,99.0,0.3570667043555876,0.33937657087647616,0.44223844438326315,0.4483270469828667,58.0,49.666666666666664
2026-06-01,San Bernardino,Enrollment_Support,84,0.31270922082290314,0.47798973680952095,37,788.570148832245,25,101.0,94.33333333333333,0.3263914945402391,0.33205580657290995,0.4970819798720792,0.47243672035495443,48.0,47.666666666666664
2025-02-01,San Bernardino,Preventive_Care,120,0.27618894870034705,0.45378486493818676,56,1021.2182707459649,33,95.0,107.5,0.38061805104999613,0.3284034998751716,0.5116952835754444,0.48274007425681553,54.0,55.0
2025-03-01,San Bernardino,Preventive_Care,61,0.33132366207456554,0.4902118593201931,50,734.1815554365882,24,120.0,92.0,0.27618894870034705,0.32937688727496955,0.45378486493818676,0.4852306692779414,56.0,53.333333333333336
2025-04-01,San Bernardino,Preventive_Care,99,0.35129696661617393,0.4354190938282756,57,992.1832959428353,32,61.0,93.33333333333333,0.33132366207456554,0.3196031924636955,0.4902118593201931,0.4598052726955519,50.0,54.333333333333336
2025-05-01,San Bernardino,Preventive_Care,67,0.34417343673097944,0.5158045172734399,52,729.2579283346433,21,99.0,75.66666666666667,0.35129696661617393,0.3422646884739063,0.4354190938282756,0.4804784901406362,57.0,53.0
2025-06-01,San Bernardino,Preventive_Care,84,0.3183560200942378,0.38842751658981217,46,783.5751581912942,26,67.0,83.33333333333333,0.34417343673097944,0.3379421411471304,0.5158045172734399,0.4465503758971759,52.0,51.666666666666664
2025-07-01,San Bernardino,Preventive_Care,68,0.24780839935134735,0.45660395406245974,44,721.0916431217645,24,84.0,73.0,0.3183560200942378,0.3034459520588549,0.38842751658981217,0.4536119959752372,46.0,47.333333333333336
2025-08-01,San Bernardino,Preventive_Care,83,0.3360111486705981,0.4331346569098163,43,842.2153006791792,28,68.0,78.33333333333333,0.24780839935134735,0.3007251893720611,0.45660395406245974,0.42605537585402936,44.0,44.333333333333336
2025-09-01,San Bernardino,Preventive_Care,69,0.3139654463540722,0.49243173210737934,48,689.411826895651,20,83.0,73.33333333333333,0.3360111486705981,0.2992616647920059,0.4331346569098163,0.4607234476932185,43.0,45.0
2025-10-01,San Bernardino,Preventive_Care,71,0.2925529807563032,0.4823092545327567,25,662.4486824515606,25,69.0,74.33333333333333,0.3139654463540722,0.3141765252603245,0.49243173210737934,0.4692918811833174,48.0,38.666666666666664
2025-11-01,San Bernardino,Preventive_Care,94,0.29321004984866084,0.40688334073903565,55,937.7935147413411,31,71.0,78.0,0.2925529807563032,0.2999094923196787,0.4823092545327567,0.4605414424597239,25.0,42.666666666666664
2025-12-01,San Bernardino,Preventive_Care,85,0.33208864687342854,0.4708698038451764,45,862.2402312831149,27,94.0,83.33333333333333,0.29321004984866084,0.3059505591594642,0.40688334073903565,0.4533541330389896,55.0,41.666666666666664
2026-01-01,San Bernardino,Preventive_Care,93,0.3358412934047857,0.38669493598555976,64,896.5123667504005,28,85.0,90.66666666666667,0.33208864687342854,0.3203799967089584,0.4708698038451764,0.42148269352325723,45.0,54.666666666666664
2026-02-01,San Bernardino,Preventive_Care,120,0.32083226244529867,0.43559981752319177,50,1031.725971716709,32,93.0,99.33333333333333,0.3358412934047857,0.3295874009078376,0.38669493598555976,0.4310548524513093,64.0,53.0
