event_month,county,program,total_services,avg_risk_score,avg_social_need,total_prior_utilization,target_next_month_demand,record_count
2026-02-01,Orange,Enrollment_Support,88,0.29559242984022793,0.4653007327505592,52,871.5695075565698,29
2026-02-01,Orange,Preventive_Care,88,0.30529833035305787,0.4665178933617302,52,886.2849735041631,29
2026-02-01,Orange,Telehealth,100,0.3235533248010243,0.434878629316827,44,918.4565123573398,28
2026-02-01,Riverside,Clinic_Access,107,0.3067765585529356,0.4245827840417857,49,918.7660071678533,28
2026-02-01,Riverside,Enrollment_Support,105,0.28474925683614316,0.43974437446987413,54,864.4041357970733,27
2026-02-01,Riverside,Preventive_Care,107,0.3394557181012026,0.499085262712892,56,1005.1989948284063,32
2026-02-01,Riverside,Telehealth,78,0.2662803385416076,0.43793471510207804,54,763.2500465954012,24
2026-02-01,San Bernardino,Clinic_Access,105,0.32203782321325797,0.4545785458289435,69,1102.8703062189961,35
2026-02-01,San Bernardino,Enrollment_Support,94,0.3576815407366212,0.5079763088411283,62,941.5627214088902,27
2026-02-01,San Bernardino,Preventive_Care,120,0.32083226244529867,0.43559981752319177,50,1031.725971716709,32
2026-02-01,San Bernardino,Telehealth,108,0.3054213651355953,0.4046208708508696,66,998.2785573094442,31
2026-02-01,San Diego,Clinic_Access,86,0.2945832169171466,0.4066345701212234,40,813.351310131525,26
2026-02-01,San Diego,Enrollment_Support,85,0.37007316878114954,0.46455365561662915,40,775.2659230700121,23
2026-02-01,San Diego,Preventive_Care,114,0.33273056296932235,0.43066943828204124,53,1078.9108795969685,35
2026-02-01,San Diego,Telehealth,78,0.2865737442403683,0.4651000478759499,34,753.1389199637367,26
2026-03-01,Los Angeles,Clinic_Access,97,0.3217855407252593,0.42271760735542013,45,928.8490332726444,30
2026-03-01,Los Angeles,Enrollment_Support,78,0.34942212283701396,0.45387723962136184,50,861.319732809432,29
2026-03-01,Los Angeles,Preventive_Care,96,0.305542343879355,0.4849842294670735,51,905.4623087722949,29
2026-03-01,Los Angeles,Telehealth,73,0.3165037042176189,0.4607610353967258,30,675.1658230228347,22
2026-03-01,Orange,Clinic_Access,92,0.2769632391591623,0.39981551456120423,45,785.7430246515996,27
2026-03-01,Orange,Enrollment_Support,74,0.32193777985135674,0.4868929518937244,47,728.2723656998211,21
2026-03-01,Orange,Preventive_Care,139,0.33747013725843733,0.4221150438549093,63,1134.1658909967057,36
2026-03-01,Orange,Telehealth,84,0.3285221522937252,0.41982112578617325,38,753.0884143144001,24
2026-03-01,Riverside,Clinic_Access,115,0.3306778446626143,0.402749216591706,61,1007.0744694448194,32
2026-03-01,Riverside,Enrollment_Support,81,0.3089029320339208,0.4590618463426998,50,791.208841372895,24
2026-03-01,Riverside,Preventive_Care,78,0.3408945190655022,0.5116154539601618,44,738.8973177412605,22
2026-03-01,Riverside,Telehealth,82,0.35684396390830625,0.44487146419424356,57,948.7699842345569,29
2026-03-01,San Bernardino,Clinic_Access,92,0.31828607281219046,0.4160252195888946,42,857.5180183135606,29
2026-03-01,San Bernardino,Enrollment_Support,98,0.33467151373360166,0.40566071669325765,43,828.9592745059622,28
2026-03-01,San Bernardino,Preventive_Care,80,0.30519719773326714,0.42848185159173474,59,854.7921591666886,25
2026-03-01,San Bernardino,Telehealth,97,0.24792587228052676,0.46625065647101654,61,976.909292361814,30
2026-03-01,San Diego,Clinic_Access,83,0.2710258886256935,0.40851666416967414,47,788.3274539496583,29
2026-03-01,San Diego,Enrollment_Support,68,0.3287159555654723,0.4901178855231299,35,670.7335825707813,22
2026-03-01,San Diego,Preventive_Care,76,0.36698103107401076,0.44008216079540363,39,699.0611482108848,22
2026-03-01,San Diego,Telehealth,90,0.28281680192119635,0.4106538180953553,41,787.5841237115282,26
2026-04-01,Los Angeles,Clinic_Access,67,0.3615773125015835,0.46420503286642956,48,784.0198088782831,24
2026-04-01,Los Angeles,Enrollment_Support,84,0.33819511137883146,0.46815791148283453,45,789.3290166103228,27
2026-04-01,Los Angeles,Preventive_Care,64,0.2773786499706118,0.4820026714638551,36,667.5463892745574,22
2026-04-01,Los Angeles,Telehealth,73,0.3147104181303787,0.4150458148439345,33,692.2061964229558,23
2026-04-01,Orange,Clinic_Access,82,0.3112428449274977,0.4698225334771636,48,812.9661549267643,27
2026-04-01,Orange,Enrollment_Support,138,0.29788466477648456,0.4485738662509044,77,1355.230028409156,44
2026-04-01,Orange,Preventive_Care,75,0.29228892172892246,0.4193429314830406,52,790.7326437540423,23
2026-04-01,Orange,Telehealth,81,0.3180745462978267,0.443884714447001,51,847.6635222173414,28
2026-04-01,Riverside,Clinic_Access,107,0.30683968889713137,0.4850515216283119,65,997.7434817185044,30
2026-04-01,Riverside,Enrollment_Support,120,0.3100199588935878,0.4609510090198189,74,1213.6762630185697,41
2026-04-01,Riverside,Preventive_Care,98,0.35091829380424444,0.4764460689173208,57,1022.2919464812377,33
2026-04-01,Riverside,Telehealth,93,0.2870074940042196,0.48512792896571355,60,960.7499641466244,30
2026-04-01,San Bernardino,Clinic_Access,88,0.3296827404197916,0.4751878051613007,44,811.0100433987654,26
2026-04-01,San Bernardino,Enrollment_Support,98,0.3570667043555876,0.44223844438326315,58,942.5656815182775,29
2026-04-01,San Bernardino,Preventive_Care,68,0.36847820087360794,0.4334714537418939,34,676.3430268790894,23
2026-04-01,San Bernardino,Telehealth,90,0.3229876790688643,0.4455548139097244,50,865.0143113667729,28
2026-04-01,San Diego,Clinic_Access,90,0.3526119956426233,0.4545098995506814,45,829.4219192245934,27
2026-04-01,San Diego,Enrollment_Support,65,0.3103769987675987,0.40957647683391263,33,677.7476660282576,23
2026-04-01,San Diego,Preventive_Care,73,0.3425721657713178,0.44225591875165726,47,722.188220329642,23
2026-04-01,San Diego,Telehealth,97,0.3198861440174301,0.41337228480851285,47,836.6733858259033,27
2026-05-01,Los Angeles,Clinic_Access,83,0.3280010410987302,0.4637911706718778,51,831.5570327533813,26
2026-05-01,Los Angeles,Enrollment_Support,124,0.2882208565876595,0.49087474488588356,72,1172.4512454336107,35
2026-05-01,Los Angeles,Preventive_Care,93,0.3188807990756742,0.49423275924408117,56,957.7124749415566,29
2026-05-01,Los Angeles,Telehealth,61,0.3417269855157732,0.46523272101770097,37,642.860653005806,21
2026-05-01,Orange,Clinic_Access,90,0.29126359059966106,0.461339769728215,72,1015.5649424304409,32
2026-05-01,Orange,Enrollment_Support,87,0.36906575115329676,0.3993730780960113,51,884.7527698556951,28
2026-05-01,Orange,Preventive_Care,62,0.32731301221650977,0.4790951125400021,34,612.7243548289758,19
2026-05-01,Orange,Telehealth,86,0.31448634135552767,0.4405462944843615,46,876.2210761342678,29
2026-05-01,Riverside,Clinic_Access,72,0.29532097805874424,0.42465725880450644,40,653.8042492222884,20
2026-05-01,Riverside,Enrollment_Support,97,0.28817563057729645,0.46953937011381985,59,1031.2487129730562,31
2026-05-01,Riverside,Preventive_Care,84,0.3312878474430826,0.4769752797147008,47,898.280975605616,29
2026-05-01,Riverside,Telehealth,100,0.30919195299228297,0.49525263172293416,65,975.3566245216263,30
2026-05-01,San Bernardino,Clinic_Access,78,0.31115064735032766,0.4284598981982373,45,733.321539078467,22
2026-05-01,San Bernardino,Enrollment_Support,101,0.3263914945402391,0.4970819798720792,48,981.6833612189548,33
2026-05-01,San Bernardino,Preventive_Care,102,0.2855254049603005,0.40251392513376555,38,822.2502273332365,27
2026-05-01,San Bernardino,Telehealth,103,0.2923389834119823,0.42461409536736106,56,985.6452525447348,32
2026-05-01,San Diego,Clinic_Access,74,0.3465895651826645,0.425025326035196,36,680.7818163810354,22
2026-05-01,San Diego,Enrollment_Support,86,0.3176090366228624,0.4453660528286542,33,711.6671514127707,22
2026-05-01,San Diego,Preventive_Care,95,0.29385446439782625,0.4551645359581521,55,888.0161762391666,27
2026-05-01,San Diego,Telehealth,66,0.338348484181879,0.5059099913688663,35,660.7638667103984,21
2026-06-01,Los Angeles,Clinic_Access,70,0.27354182568735586,0.43782367805847733,55,737.0480229417379,23
2026-06-01,Los Angeles,Enrollment_Support,91,0.34054996198866355,0.4730305275222413,58,971.1863324769283,30
2026-06-01,Los Angeles,Preventive_Care,83,0.3669596501911426,0.45062964192892974,45,856.9943993929317,28
2026-06-01,Los Angeles,Telehealth,74,0.29922382680099474,0.4640068075318001,50,784.9363620849784,26
2026-06-01,Orange,Clinic_Access,44,0.3391189478297526,0.5144543525966799,15,455.8222844678457,15
2026-06-01,Orange,Enrollment_Support,83,0.3384476136797406,0.427353195588597,53,793.2474600996416,24
2026-06-01,Orange,Preventive_Care,81,0.3284867162750594,0.42371167729162873,47,797.1797476527803,25
2026-06-01,Orange,Telehealth,103,0.32537663845001663,0.38562922680315026,68,1072.3473426142527,36
2026-06-01,Riverside,Clinic_Access,72,0.2797658074351856,0.4181179233082193,37,659.6216902573898,21
2026-06-01,Riverside,Enrollment_Support,79,0.28938177158682055,0.4705205259902139,38,785.1349537001624,27
2026-06-01,Riverside,Preventive_Care,99,0.2839745844719027,0.4786190153689572,52,888.688299128084,29
2026-06-01,Riverside,Telehealth,75,0.3474149738403856,0.4493564125621765,46,759.6476310285186,24
2026-06-01,San Bernardino,Clinic_Access,63,0.41704400063252456,0.40824407564910015,30,616.1073453781664,20
2026-06-01,San Bernardino,Enrollment_Support,84,0.31270922082290314,0.47798973680952095,37,788.570148832245,25
2026-06-01,San Bernardino,Preventive_Care,88,0.3075710372109844,0.4487452473741715,35,852.6842368302852,27
2026-06-01,San Bernardino,Telehealth,89,0.31259683617756423,0.48523148019804524,48,901.2315623274752,30
2026-06-01,San Diego,Clinic_Access,97,0.3076920648585836,0.5138087710781849,50,990.3646870470875,32
2026-06-01,San Diego,Enrollment_Support,66,0.33160603353926227,0.4599592850645731,43,705.3577553137856,22
2026-06-01,San Diego,Preventive_Care,100,0.2564541171514623,0.44450711903509615,68,1060.26706148426,35
2026-06-01,San Diego,Telehealth,109,0.3066678988155968,0.44005720903643314,57,987.0742713903289,33
