event_id,event_time,train_id,route_id,latitude,longitude,scheduled_minutes,distance_miles,avg_speed_mph,brake_pressure,engine_temp,vibration_score,weather_severity,route_congestion,cargo_weight_tons,delay_minutes,delay_risk
EVT_00001258,2026-01-17 05:05:00,TRAIN_0167,ROUTE_025,39.179763862290834,-106.57300123795599,203.5062096225511,171.8286335488296,46.663961585204035,97.13162617768516,185.61131720706496,0.8722270473371578,0,0.5337073117296848,6640.752125714471,17.313329905565876,0
EVT_00001259,2026-01-25 01:28:00,TRAIN_0174,ROUTE_019,31.552067741404606,-75.27202206170564,169.5543439277089,181.86452760284504,81.19325127862123,92.03529553115956,197.45000917303707,3.965930321858676,1,0.24188943672289265,5118.016755425931,15.596785821256939,0
EVT_00001260,2026-01-08 23:35:00,TRAIN_0182,ROUTE_013,45.34752929062984,-99.71518352206343,171.96426144477658,202.718563575253,64.85642927767914,83.09330394060554,196.75497485791325,2.7526081701805207,2,0.2707677042748522,1836.2630470601252,22.124438445715782,1
EVT_00001261,2026-01-28 17:47:00,TRAIN_0171,ROUTE_029,35.93994550465947,-99.83866691864044,206.86256537889975,265.8262498710124,79.8414746319301,95.67023161760234,142.9919607591081,0.5367126179842903,0,0.2582660473769346,8970.774665264402,15.039561500866611,0
EVT_00001262,2026-01-14 08:01:00,TRAIN_0147,ROUTE_030,30.224182084290327,-85.67655382843444,173.6082176295177,181.7899757316341,71.33815614020618,90.95244199220936,192.46307538589664,5.2906654929009145,0,0.32206398483747756,6206.750475490362,21.481767071222237,1
EVT_00001263,2026-01-25 16:15:00,TRAIN_0076,ROUTE_017,49.0,-79.42339273187872,167.47858041942723,177.3266433666799,71.65387700383128,82.73999338935182,149.50983821749773,1.7341567426986801,0,0.21363530127401875,7676.250457354059,9.285954523171133,0
EVT_00001264,2026-01-08 03:38:00,TRAIN_0168,ROUTE_016,33.59027176543575,-104.17274933007441,201.17026600065768,112.36837893138477,22.861798951415302,87.86561071724424,170.7116042755846,1.8559392059045834,0,0.40664394746368904,5327.789209112498,14.218215923620953,0
EVT_00001265,2026-01-02 02:37:00,TRAIN_0199,ROUTE_013,42.19456555605321,-90.49464858678371,210.0689029600934,174.26231110583032,44.066081209592156,106.9628056265057,203.4934261270783,5.7977838932131185,0,0.10861168103937546,7168.840072559622,16.33530577924389,0
EVT_00001266,2026-01-02 15:38:00,TRAIN_0159,ROUTE_025,33.703760317950305,-90.51839898541043,173.38169252211281,314.1969402348266,85.0,106.57065379283577,177.0233331451714,4.8258660246137,0,0.08747660512414868,6950.896061938014,11.185907883309087,0
EVT_00001267,2026-01-12 04:20:00,TRAIN_0170,ROUTE_027,36.8823402832674,-100.09388290436652,183.62734990292347,227.27408067827812,85.0,92.2577296712465,202.5624110265093,4.569823911464432,1,0.1434799843781074,8657.580272042413,26.698040343783244,1
EVT_00001268,2026-01-29 14:16:00,TRAIN_0128,ROUTE_024,35.50342830324782,-102.588705191959,144.81943966200024,160.8116391801668,60.533627227269285,90.68720589464743,207.48158604971414,1.0528389072638917,1,0.16987660976653907,7297.983008798216,16.572990858430526,0
EVT_00001269,2026-01-02 11:03:00,TRAIN_0015,ROUTE_006,34.019311699718415,-105.29294568779433,141.26926305759636,318.89151781831475,85.0,72.80344815283391,131.07665761677012,2.3094427932876704,1,0.3289376624584759,4978.752806506628,9.164204885964235,0
EVT_00001270,2026-01-12 01:39:00,TRAIN_0179,ROUTE_020,43.33614088008738,-85.51974454879814,214.61163758850634,173.182919835185,51.77417098299581,110.6323813603954,120.55756092798427,2.650763774691376,4,0.41424274699731667,11324.363853578843,18.87269152284022,0
EVT_00001271,2026-01-04 06:40:00,TRAIN_0068,ROUTE_003,49.0,-94.96503477162062,200.02239281450798,333.59644635859723,85.0,102.4361026484156,204.05231137077791,0.80667711095953,0,0.3421574444438972,7782.216996650756,23.14960921616631,1
EVT_00001272,2026-01-28 22:43:00,TRAIN_0117,ROUTE_006,39.0290625502888,-97.04384686361323,200.48842972874593,332.28855823200803,85.0,99.02341884845193,205.06018424915501,0.5552795330192648,2,0.13452538816201912,5299.213826236415,15.797618938234937,0
EVT_00001273,2026-01-21 06:13:00,TRAIN_0131,ROUTE_010,30.121099270226942,-106.56405950373242,192.6384456926485,224.48093010997349,63.14695042530427,62.70323139491233,181.4148654075765,1.645050867514735,0,0.42591572178593556,7340.405000884431,16.104381293933972,0
EVT_00001274,2026-01-23 21:08:00,TRAIN_0166,ROUTE_002,33.77377550642464,-85.50914197297251,182.07914741167292,100.116037810265,28.734555130285052,90.49107180786956,184.80540042342827,3.3507013028293193,2,0.27253939799377713,7703.949826148796,19.88355799138173,0
EVT_00001275,2026-01-22 09:32:00,TRAIN_0009,ROUTE_003,34.82243168395913,-94.18967929886433,211.3385350870246,403.1600492276604,85.0,88.47445550017095,197.3261924520689,0.09507538041179932,2,0.5528459528482542,7871.374820963717,26.228249024493365,1
EVT_00001276,2026-01-20 17:03:00,TRAIN_0013,ROUTE_008,39.50523225236401,-108.42388891584002,222.07989424602528,250.98208450116368,77.90708308522116,98.19378525960718,196.86022278379642,1.9725230628073809,1,0.1808508611389891,7653.920191465632,13.328903504827867,0
EVT_00001277,2026-01-24 05:04:00,TRAIN_0058,ROUTE_013,36.91858631958633,-102.15882209340161,221.00526023357915,194.08903802235278,50.78472963239752,84.58763023745044,167.39540043519855,0.6307878737446319,1,0.1486886728024273,7441.626538246972,17.050180641787303,0
EVT_00001278,2026-01-01 05:50:00,TRAIN_0096,ROUTE_005,49.0,-88.86195114615249,175.46499378243058,296.4902331820045,85.0,87.21947740255777,198.89625588348858,3.578220714483852,1,0.37464738509190293,8651.846845148551,13.194190770947973,0
EVT_00001279,2026-01-26 23:07:00,TRAIN_0111,ROUTE_008,38.51434505954232,-119.12487276700253,242.4146728458977,276.1842229617078,60.150866096097374,97.43295526745644,166.33817129781949,2.383630716694263,2,0.07967387428491586,8310.162237653856,36.87730797621649,1
EVT_00001280,2026-01-23 04:42:00,TRAIN_0029,ROUTE_013,43.03463156901535,-98.41813107191389,190.28073067795447,324.8750679909152,85.0,80.71705959493586,181.08877752078988,0.6185619845962711,0,0.30580241689201626,8343.62794803501,7.660787577652642,0
EVT_00001281,2026-01-23 04:23:00,TRAIN_0192,ROUTE_006,38.145119083687575,-87.96659696829407,208.45692866546094,167.0121769056083,49.30509204697783,83.11148779908815,180.00056138786624,3.630021644406993,0,0.229429632819308,3802.1986257691137,17.810591485219057,0
EVT_00001282,2026-01-12 19:16:00,TRAIN_0162,ROUTE_029,38.79540845286496,-95.01990128507906,192.69395508756958,245.47787302195138,85.0,92.31991967713154,153.51402253440668,2.3716960723268716,2,0.316497993745571,3878.2556827789585,36.06918407076575,1
EVT_00001283,2026-01-25 00:37:00,TRAIN_0174,ROUTE_006,37.203956852887984,-89.13807839868672,191.11530183678784,125.13038158040504,39.52343602934705,106.06182844019489,156.42531784477518,1.5418340203513539,1,0.22782764095150157,5572.2534558121715,22.724008053977435,1
EVT_00001284,2026-01-12 10:54:00,TRAIN_0073,ROUTE_010,38.97293692927693,-123.03990795622232,146.89116043873562,273.30675165929875,85.0,99.70163684668017,230.85272191953743,6.933780611870834,0,0.1621287941116514,6552.810497927537,12.983449871536727,0
EVT_00001285,2026-01-02 11:15:00,TRAIN_0008,ROUTE_008,36.51820145667982,-113.60365648231323,211.56078772551717,218.164370429825,49.870347397439176,102.90484882718998,152.70285618064383,1.67428847623799,4,0.1875370501989443,5632.099454289784,26.569970947717994,1
EVT_00001286,2026-01-28 05:37:00,TRAIN_0144,ROUTE_012,39.18553116920165,-87.24204181910477,308.0382477708438,242.48074043894496,30.02454776822868,90.75980167458349,184.24898166638843,1.1945533871372462,4,0.3658093575725189,5171.55081102564,27.369305817876594,1
EVT_00001287,2026-01-08 00:51:00,TRAIN_0159,ROUTE_017,36.22010946826917,-93.15869363241885,163.13422163444625,208.29202209276238,85.0,107.94093628539571,189.49497941166518,2.8924641175578167,1,0.15108377637410356,7429.973793701728,23.457027517092705,1
EVT_00001288,2026-01-04 01:22:00,TRAIN_0003,ROUTE_011,49.0,-101.18445196027234,183.19476219412266,199.9208943529311,66.1026132195672,69.10581090598428,173.64459271795252,5.4906984564980315,1,0.47640861903588616,5428.960341361386,16.954860215609372,0
EVT_00001289,2026-01-19 15:45:00,TRAIN_0030,ROUTE_001,40.965219239363186,-94.67139097985823,159.92076310437318,150.5415060788229,58.13246090062546,114.26687062081618,191.78724838407888,0.10843781222617903,0,0.37541646904306936,2673.6113740624405,11.341724156819973,0
EVT_00001290,2026-01-08 00:13:00,TRAIN_0087,ROUTE_019,41.896827193526114,-90.75107667477555,158.03910442971295,283.23441717473867,85.0,115.82110770216043,183.22458165181706,4.143059687727128,1,0.18133161286891536,4555.187913930385,8.533208603665145,0
EVT_00001291,2026-01-26 17:51:00,TRAIN_0185,ROUTE_019,38.153078005301104,-103.82475481372015,249.50022651534027,339.176322939315,74.3408609285543,95.47939619444269,153.24371129706563,2.986335987825473,4,0.14976473328339165,5902.450490074609,25.01409443536063,1
EVT_00001292,2026-01-14 07:30:00,TRAIN_0023,ROUTE_029,31.6231033643612,-106.30791911756057,149.7163042022641,175.4665312871932,78.81802437323277,99.98715164922615,188.42043235346458,4.911598919878897,0,0.197194195408667,6535.124207767591,11.209907203235556,0
EVT_00001293,2026-01-01 03:14:00,TRAIN_0134,ROUTE_022,32.25257463731932,-114.00007826637777,158.66637869851374,264.28324039768756,85.0,89.54400163193665,161.38233943139124,4.330297628633232,0,0.09364501898273932,8617.64478294306,16.73496933623413,0
EVT_00001294,2026-01-29 13:14:00,TRAIN_0183,ROUTE_029,38.128951265110956,-80.53567701970829,108.56282293209144,254.57468997281939,85.0,87.48517964311996,218.51672958337065,2.5804461911116063,3,0.2171050682622134,7782.175835111842,20.091535169457064,1
EVT_00001295,2026-01-16 10:31:00,TRAIN_0029,ROUTE_022,37.96375535314213,-97.11836995875665,145.90747239559886,220.6478249079087,85.0,82.66955549562795,185.7281319304271,2.933451982044606,0,0.5221436645549515,3390.649334966018,19.06883706202948,0
EVT_00001296,2026-01-08 21:20:00,TRAIN_0196,ROUTE_024,40.9534387611145,-79.72913675232923,103.12200481709935,97.87234133082266,58.46576108299753,89.41185580482691,157.49616184786868,2.0568795227402115,4,0.541110174862452,9614.638960551712,9.142606263714516,0
EVT_00001297,2026-01-21 07:38:00,TRAIN_0197,ROUTE_016,39.92760515043217,-114.07074349032946,208.4312114645368,115.8722119111526,32.39129458230089,96.67120170726844,183.55723884871608,5.054598665103344,0,0.026472142353085603,6641.223645121965,22.23482198629912,1
EVT_00001298,2026-01-16 22:02:00,TRAIN_0095,ROUTE_021,36.64752561295234,-96.4350808984034,305.9863749826789,157.52144390787436,45.70360511271392,95.03860616596106,151.87863902725948,1.0309138006449081,0,0.04939422596628751,7124.493502123922,9.035678406514105,0
EVT_00001299,2026-01-01 21:19:00,TRAIN_0022,ROUTE_014,49.0,-112.27645794192979,163.4994542857265,48.87962211424547,14.311922707194663,113.83923686029486,181.4444769998398,2.036543347765847,3,0.34247218682284014,7218.212934063802,27.21325202598762,1
EVT_00001300,2026-01-23 18:56:00,TRAIN_0158,ROUTE_010,40.73809436381597,-76.89130037175438,104.99589301543932,332.6424583924492,85.0,91.20329454963063,169.35755525833724,3.359781355506089,0,0.42881793902514803,5465.173283523688,0.0,0
EVT_00001301,2026-01-13 00:58:00,TRAIN_0040,ROUTE_019,36.792171622938476,-70.0,220.499984899338,249.4162583343771,70.91976079901217,72.13405726385963,154.32822079016356,3.635462529027504,1,0.21348237243903345,8014.1571062389685,17.671839559571755,0
EVT_00001302,2026-01-21 23:52:00,TRAIN_0069,ROUTE_015,37.12051408422921,-82.95386988983613,147.28837684814295,217.60311612807027,85.0,109.73172745468099,154.01396513657556,3.64431578976009,0,0.2651844954362428,3493.0619676167366,16.447172848173963,0
EVT_00001303,2026-01-27 20:51:00,TRAIN_0016,ROUTE_009,42.60635389890104,-111.42922166837207,238.4706118749093,44.78113445857371,22.24321992491676,75.34854866088277,235.8733564540771,2.759228712466138,2,0.07478399489592394,9412.189808605624,18.46592064782674,0
EVT_00001304,2026-01-19 07:38:00,TRAIN_0068,ROUTE_029,37.87755658445251,-111.8753411081824,167.30869284945248,74.09033159836797,28.89124290574124,83.2873088939349,177.2848070425422,3.662094947709038,0,0.5547066174688446,7337.553047445118,15.833402016950533,0
EVT_00001305,2026-01-21 03:33:00,TRAIN_0075,ROUTE_004,43.764994895351,-99.16335496265648,151.56829399127486,219.81268894504333,85.0,93.26091769621084,164.20652088427008,2.9244180679831366,2,0.36777428337166096,7653.825657065493,23.102293970401167,1
EVT_00001306,2026-01-08 15:20:00,TRAIN_0083,ROUTE_004,38.568806856850216,-96.32881793515386,171.99190999144412,377.63919723871817,85.0,95.0061009871587,159.8770350064538,5.821714218439037,4,0.702580179574461,7947.913051471496,32.66368489556511,1
EVT_00001307,2026-01-08 03:06:00,TRAIN_0035,ROUTE_016,37.072342371489064,-91.76253738550838,214.09995424212843,164.10846433015345,55.98433606952409,72.65474017283337,186.7791525725646,0.9987662428495753,0,0.34940612857809145,6205.3914574465825,5.212597588741438,0
EVT_00001308,2026-01-13 10:48:00,TRAIN_0029,ROUTE_001,31.81109982877972,-92.30447951307706,169.76607161599546,289.103841152995,85.0,81.04233316351656,159.0375991361685,3.652244696704078,0,0.15111907464633798,9288.079267732594,16.969010612731303,0
EVT_00001309,2026-01-26 14:00:00,TRAIN_0199,ROUTE_027,44.195275428064285,-97.79003762789766,157.64738837428325,181.60780738600315,38.0168101560859,72.23061046472958,147.63455082765628,1.8143893881543054,2,0.1761139686943466,5694.612965921829,27.43780615798222,1
EVT_00001310,2026-01-16 17:25:00,TRAIN_0170,ROUTE_010,33.56785385297726,-100.73204032899787,171.05257786595078,224.41914074310932,82.2407670932735,97.46055675987073,174.18964007739413,2.1701898492206935,4,0.10434187067275597,5198.948495009575,29.43730668320898,1
EVT_00001311,2026-01-11 10:34:00,TRAIN_0107,ROUTE_015,42.75169665831287,-107.85165626484667,122.76651669746018,317.17470791143455,85.0,104.20055861643462,174.00077277121665,6.116847914628887,0,0.4999361618138608,7268.218976656218,4.896384639967473,0
EVT_00001312,2026-01-24 09:19:00,TRAIN_0073,ROUTE_018,36.012809052661936,-89.86484936634658,197.8664221032291,192.32386958667647,58.04039874142447,75.33794346904183,164.57412554433927,6.059608306207227,4,0.2406570954404537,4519.995393222964,20.085045023135415,1
EVT_00001313,2026-01-26 14:24:00,TRAIN_0156,ROUTE_009,43.30198173320074,-125.0,99.59730327697905,164.79160735582934,85.0,101.94791943657438,152.71769301400857,5.053565114227158,3,0.12921309526002658,5980.667187918176,17.238919836414098,0
EVT_00001314,2026-01-28 01:49:00,TRAIN_0155,ROUTE_004,45.41599334881851,-96.80542441788552,160.0145345535518,333.4456443299811,85.0,101.16934493189595,165.22570997991264,1.3300223309981338,2,0.3443522205327453,7469.390460640297,20.734071210265377,1
EVT_00001315,2026-01-09 23:14:00,TRAIN_0060,ROUTE_007,35.233774076646796,-95.27077315853128,214.17233439738345,223.64462568908763,68.07610496050125,82.09115052106196,163.25906589211675,1.220501489213292,0,0.15739575225474506,8323.090959510058,17.97819166677793,0
EVT_00001316,2026-01-22 06:56:00,TRAIN_0071,ROUTE_003,34.797643201503604,-100.65883577184812,193.63717273197224,307.29640724689307,85.0,66.20905156958608,159.79089560667748,0.6169868703797562,1,0.29028519960328936,6932.647536820395,10.468741980070632,0
EVT_00001317,2026-01-18 17:01:00,TRAIN_0053,ROUTE_002,49.0,-88.22745414590933,206.56442578438757,165.18008852922503,59.96469061634179,77.14492776966325,181.91250170596743,5.3502644767476655,2,0.22607532620593546,5372.316495493885,20.16416673026089,1
EVT_00001318,2026-01-14 11:15:00,TRAIN_0020,ROUTE_022,41.29416285017344,-86.18087408409778,177.07294472765358,332.5339367168781,85.0,82.85690895709449,230.65569957435588,0.8302051714643932,1,0.1235146168952469,6393.035248427626,10.255816359403891,0
EVT_00001319,2026-01-12 21:47:00,TRAIN_0099,ROUTE_028,42.612668650494435,-95.54738110272456,232.63857814434826,241.89018196276888,66.72630119462514,108.50005016171032,208.29412925843414,1.5668614294751524,0,0.10466310638085291,5797.490164154344,8.290154844878051,0
EVT_00001320,2026-01-04 10:28:00,TRAIN_0176,ROUTE_013,32.23681920688987,-70.23679619362687,221.61146385464065,254.7830100971727,72.93064285188477,88.58036909980535,223.54798673221285,1.334195610047009,1,0.10333698346558952,6824.229530723127,19.701934827446163,0
EVT_00001321,2026-01-09 05:52:00,TRAIN_0156,ROUTE_010,33.909719245418685,-106.35023152055246,200.07634519114535,230.53034491433397,78.39096418303077,77.91806428811635,160.80771727414898,1.2013382393674485,2,0.08977573883186299,5883.540938409282,16.75022818435317,0
EVT_00001322,2026-01-17 11:45:00,TRAIN_0102,ROUTE_012,40.05860397727058,-103.55800007674651,221.73955997910943,179.5620014402799,56.76077326973771,91.77418265942329,216.86720593677978,0.31730568190508346,1,0.1190984130530664,5240.84346863779,19.92398893056448,0
EVT_00001323,2026-01-27 14:19:00,TRAIN_0126,ROUTE_027,37.10198422186462,-102.98630761019018,213.76905994816096,219.86537516040227,60.808917369877115,74.45582794961301,180.68189540922918,1.4528445982153004,1,0.5767627010127304,5016.737504421868,15.956598045978188,0
EVT_00001324,2026-01-26 23:45:00,TRAIN_0181,ROUTE_009,33.97659596193651,-84.45146004684804,160.22414189938993,184.5927809608507,77.0479389632469,96.17208060247619,199.65908729299406,2.306781655796168,0,0.39566076962798163,3690.9966494031864,16.573422250303814,0
EVT_00001325,2026-01-06 15:04:00,TRAIN_0096,ROUTE_029,40.395445528182755,-93.63927881863913,119.52454897388999,296.7636850115828,85.0,78.26803128873883,186.44259895120388,0.7089567077196101,0,0.3050163674529856,8946.291351656982,1.8993044574304951,0
EVT_00001326,2026-01-21 09:06:00,TRAIN_0159,ROUTE_009,30.458708719585612,-121.07269235398404,198.91629566291806,203.75542663450702,76.79506276014025,80.00971511771309,166.41831959474632,1.0608640690948186,0,0.4551283714534336,8288.422893795341,11.32174544809094,0
EVT_00001327,2026-01-03 13:03:00,TRAIN_0029,ROUTE_014,40.51736615066007,-101.94942109652222,204.57401538741428,100.27942177648804,38.19301283527764,94.5059045811827,192.9874404651511,4.838239628663117,0,0.14155417685636804,4788.674614482167,7.817794302196387,0
EVT_00001328,2026-01-21 06:00:00,TRAIN_0129,ROUTE_009,34.49731084750435,-105.19302638530675,229.07123960123545,85.6461012008573,17.428173271027326,111.00280419362663,187.1232638404619,0.9043183902425606,1,0.16086271452029882,8171.373615440262,19.641238368264318,0
EVT_00001329,2026-01-11 06:11:00,TRAIN_0100,ROUTE_013,42.54303854485946,-77.68616727553122,137.86554262296178,81.86254781436604,54.27281014307159,116.37345072283077,130.7953375146776,1.8776652776443576,2,0.1159409422955259,7076.2849010113705,26.12478663946075,1
EVT_00001330,2026-01-14 11:53:00,TRAIN_0016,ROUTE_021,39.505799093371984,-107.70159867245964,139.21060233252766,269.4376606043153,85.0,77.52161393064549,171.8968942221718,1.976211762464949,0,0.5084117089107952,4674.444460216962,13.931470985877265,0
EVT_00001331,2026-01-22 12:42:00,TRAIN_0129,ROUTE_010,41.63974314398797,-98.19662438957344,200.69551198384966,127.87965509012446,43.32978404648388,82.84072407941616,196.810104664457,1.0791667174347894,0,0.25228913384137913,5109.098153966991,13.261201153167974,0
EVT_00001332,2026-01-13 17:55:00,TRAIN_0051,ROUTE_002,45.69927242775932,-116.89243349438905,176.7974855016111,244.00686206708534,77.23895771603364,96.18638742044831,181.9355403298472,3.9399322952831826,2,0.3787679271667027,6731.71256300634,18.147047113609542,0
EVT_00001333,2026-01-25 05:21:00,TRAIN_0013,ROUTE_020,35.66175285179088,-96.10990707407105,95.14072752429924,230.92596139931305,85.0,104.02547217970447,186.7367742749449,4.708089767305948,0,0.1334825189115485,8334.127484856168,3.9925860894567924,0
EVT_00001334,2026-01-17 00:10:00,TRAIN_0070,ROUTE_022,34.10589024561872,-75.41513046462406,196.8798673689386,214.82331240721783,67.49079181558116,64.03099572494732,156.21440432137626,0.5459858138201241,4,0.15894878631238654,8069.443047129318,30.312989203373263,1
EVT_00001335,2026-01-30 23:05:00,TRAIN_0126,ROUTE_007,45.00750350800415,-107.9953839522669,96.64096882549704,255.07241627058954,85.0,91.04804182687559,181.40526516011704,1.3117729099305382,1,0.2867219892250094,6030.378813902603,13.056515002987307,0
EVT_00001336,2026-01-20 03:32:00,TRAIN_0027,ROUTE_021,47.46347028420719,-86.81826632688346,137.46345516569806,232.6642829672421,85.0,84.15428428123326,172.59143472022652,1.009595668050111,3,0.4932407959187808,7826.700818396092,10.13129674587731,0
EVT_00001337,2026-01-09 21:22:00,TRAIN_0193,ROUTE_011,45.407065516279275,-100.47125410269335,240.8256617787048,20.0,5.0,66.91174561163626,169.91366913492232,1.5775479806293098,2,0.17825926107312584,6707.185201654866,28.79927412047125,1
EVT_00001338,2026-01-24 06:12:00,TRAIN_0033,ROUTE_021,27.345532699052654,-98.23496452902118,262.1195558013202,194.1099807321208,41.98617613213331,73.95398664009156,158.0185892991656,1.9789411892276054,4,0.6295348240905548,5677.142565768918,26.751954136190225,1
EVT_00001339,2026-01-13 05:43:00,TRAIN_0042,ROUTE_009,42.01006170943064,-90.55554531099985,125.29546341876173,254.00825072507448,85.0,83.18670648430864,197.87155886657905,0.3410776316090221,1,0.34947324915188105,8728.9745447724,8.637901251909557,0
EVT_00001340,2026-01-17 00:36:00,TRAIN_0018,ROUTE_003,34.32945366329926,-113.07661594831438,165.17738081642875,351.2226248603999,85.0,90.70578023978946,183.63671457114205,1.9716694687604988,0,0.2358981687644684,7280.351176175108,13.249876128715636,0
EVT_00001341,2026-01-05 02:30:00,TRAIN_0047,ROUTE_012,43.47929353318358,-107.20170596338818,181.91801353854177,354.9166093265998,85.0,102.09723432316973,181.1136943734836,6.092327653577257,2,0.25476000599767484,7919.511211007837,15.676842263323131,0
EVT_00001342,2026-01-04 13:55:00,TRAIN_0035,ROUTE_003,37.73603245898243,-108.86999958986526,260.15521174117055,110.94795891317946,28.717893158252508,94.25217738098478,226.26961656228943,4.41094952267311,0,0.12981759251162864,5024.086211440413,32.39902954608504,1
EVT_00001343,2026-01-18 05:54:00,TRAIN_0089,ROUTE_003,37.319487752423534,-77.70937178104997,157.82089734790193,192.02197605497815,65.03203939486501,101.37047324601183,186.84497923793657,2.2890083215911736,1,0.2577298213533778,6064.610760912731,12.771970842092887,0
EVT_00001344,2026-01-06 14:25:00,TRAIN_0190,ROUTE_007,37.03666405701777,-85.34804147534895,158.5402189635025,94.71081490336017,22.577429091850664,90.32069203016715,205.01241719108484,0.4146703418763003,0,0.13061313703803912,8476.264196276943,15.389287802595348,0
EVT_00001345,2026-01-30 22:15:00,TRAIN_0144,ROUTE_016,36.000584526224046,-86.14655081210547,249.69265013082878,341.5908060088066,84.57035749496117,81.54064863675602,181.82332068902744,3.566374873008763,2,0.5197420543000278,6494.752146614644,14.623851261668058,0
EVT_00001346,2026-01-26 16:05:00,TRAIN_0194,ROUTE_005,32.60440037967476,-85.87591590247997,163.1344881276784,301.02849665188404,85.0,87.79500055355311,166.17090779970772,1.4261883964719482,2,0.0598280797140433,6598.793071148422,11.436823915407542,0
EVT_00001347,2026-01-22 00:38:00,TRAIN_0097,ROUTE_003,37.08720594613538,-88.29408543573109,212.4990769034906,248.04703094905398,75.87884707431462,98.34620816963053,148.52156695889101,4.1639194132212545,3,0.5441561084980558,5089.995640967039,24.773739679088763,1
EVT_00001348,2026-01-23 00:59:00,TRAIN_0008,ROUTE_012,39.656353188068955,-117.47578984861582,113.52856656994076,233.28758890081681,85.0,102.3907460319214,181.03475319994453,3.7232601129284553,0,0.494547220502569,7354.357405652783,16.916861969792137,0
EVT_00001349,2026-01-18 20:33:00,TRAIN_0030,ROUTE_024,46.4764816413612,-105.15665326495315,172.29452651584532,330.45048802795793,85.0,88.22550378667384,108.41276155108733,1.563822989410564,4,0.22384799624203033,5057.51907817439,16.49556573567691,0
EVT_00001350,2026-01-02 19:24:00,TRAIN_0061,ROUTE_010,41.560955749355884,-100.60564920818278,105.3181422753118,316.90601558081113,85.0,78.85061685140354,181.81167689727977,1.857118123253238,2,0.42785906668987184,7658.393754537583,22.535337960989466,1
EVT_00001351,2026-01-12 18:30:00,TRAIN_0146,ROUTE_013,37.55162595516455,-96.41467855390366,132.5054798569933,312.6435757324897,85.0,94.02789791384683,182.88495982487157,1.0347732985107292,0,0.12581186277369608,5212.850972978925,8.757890988858508,0
EVT_00001352,2026-01-15 20:58:00,TRAIN_0036,ROUTE_027,37.181965975182806,-110.20535297831321,217.76406098185186,256.5343887825808,85.0,95.73577156610665,169.56081050382306,0.44256363670958826,0,0.08603696416599553,6623.078360575058,13.696073578387587,0
EVT_00001353,2026-01-28 11:00:00,TRAIN_0107,ROUTE_023,25.0,-114.62561899799137,177.75425740109793,192.061736038867,50.76459228065952,104.79262903263741,172.6908409768655,1.9443766475926232,0,0.4146036117020905,9835.039957341698,9.290099384001142,0
EVT_00001354,2026-01-07 14:02:00,TRAIN_0192,ROUTE_013,37.040551711888654,-110.64033460556439,165.64024167511613,281.3699865614046,84.34377094252912,81.85484552448474,143.7207620485227,3.201363008179549,0,0.18142761843228133,7658.40322912029,5.062864485612312,0
EVT_00001355,2026-01-15 21:46:00,TRAIN_0154,ROUTE_004,39.671720336751406,-107.10156575067475,146.30626692085872,285.2833524204092,85.0,81.98643294881175,209.64009050176813,2.122887395147703,1,0.08692500277750977,6376.380540377726,0.0,0
EVT_00001356,2026-01-11 07:43:00,TRAIN_0113,ROUTE_020,35.94148540405334,-102.41371006057977,170.07047670414227,204.7490024326432,76.26826710363507,99.0739223704749,166.56872609726187,1.7836192897695267,0,0.3324611294347884,8542.283054663227,13.697542165802268,0
EVT_00001357,2026-01-05 00:44:00,TRAIN_0053,ROUTE_018,36.366301589296995,-92.88754745937867,193.5500925195312,191.9000864932607,58.881422566793105,85.1107971478907,150.69768133991582,2.9184485664539097,0,0.5764211766102771,5697.701256911811,19.70741971541637,0
EVT_00001358,2026-01-04 02:10:00,TRAIN_0068,ROUTE_009,26.59001538976657,-99.84874687478421,224.23122929077928,310.66506156465675,85.0,84.60378980785075,188.61652663083726,1.740349812339657,1,0.27888447405900535,5224.808054087448,14.880429121584985,0
EVT_00001359,2026-01-11 23:04:00,TRAIN_0197,ROUTE_006,32.047558961532026,-83.3784351007303,61.8683992156439,353.1292887015685,85.0,105.04967844168293,177.76890269475834,2.2917647198117095,1,0.17100422912093183,6343.542971894827,0.0,0
EVT_00001360,2026-01-03 11:20:00,TRAIN_0087,ROUTE_009,33.49927186499925,-90.54826059553174,142.57074715817356,160.0483375268187,61.80372759908395,73.54793272462592,166.04163038681023,1.518438839115253,3,0.26479614885938896,8977.616547451975,15.98753845909734,0
EVT_00001361,2026-01-03 00:21:00,TRAIN_0033,ROUTE_018,35.384371854402254,-101.73394909884088,187.15933089850526,198.92986596416205,59.43030028909699,114.67443767730613,163.399165861814,1.9101931344614684,0,0.2598587848066064,8876.48187779972,14.961110935318814,0
EVT_00001362,2026-01-11 12:37:00,TRAIN_0076,ROUTE_012,25.0,-92.60947121398476,175.55115978169712,248.07464611637585,83.18578168561,82.64837504270608,174.8590326814672,0.6674144839603204,1,0.13301548828362852,6106.001873736066,14.179464623475658,0
EVT_00001363,2026-01-07 01:25:00,TRAIN_0194,ROUTE_013,38.05070212149231,-99.24090703083182,198.1519309137026,258.92791981988887,85.0,100.40074083360855,208.64539926338415,1.1490760433909257,3,0.06810258507915426,6488.9048881724675,24.818652958646137,1
