"Customer_id","monetary_value","frequency","recency","RFMClass"
"222","996","18.0","4","5"
"444","997","187.0","1","5"
"434","998","286.0","2","5"
"111","999","3.0","7","5"
"444","1000","183.0","1","5"
"342","1001","63.0","1","5"
"344","1002","59.0","1","5"
"222","1003","25.0","5","5"
"434","1004","325.0","2","5"
"111","1005","4.0","60","3"
"211","1006","31.0","15","5"
"244","1007","39.0","1","5"
"443","1008","155.0","1","5"
"211","1009","26.0","10","5"
"444","1010","318.0","1","5"
"111","1011","5.0","10","5"
"132","1012","8.0","3","5"
"443","1013","303.0","1","5"
"432","1014","267.0","2","5"
"443","1015","271.0","1","5"
"111","1016","4.0","17","6"
"244","1017","32.0","1","5"
"434","1018","219.0","2","5"
"444","1019","247.0","1","5"
"412","1020","281.0","8","5"
"444","1021","269.0","1","5"
"212","1022","32.0","7","5"
"433","1023","246.0","2","5"
"122","1024","15.0","5","5"
"322","1025","117.0","4","5"
"243","1026","36.0","1","5"
"321","1027","120.0","4","5"
"444","1028","217.0","1","5"
"211","1029","50.0","11","5"
"232","1030","39.0","2","5"
"233","1031","29.0","2","5"
"212","1032","37.0","6","5"
"332","1033","136.0","2","5"
"433","1034","219.0","2","5"
"243","1035","28.0","1","5"
"211","1036","25.0","8","5"
"132","1037","5.0","3","5"
"443","1038","200.0","1","5"
"244","1039","18.0","1","5"
"443","1040","241.0","1","5"
"322","1041","72.0","4","5"
"111","1042","17.0","14","5"
"112","1043","3.0","8","5"
"332","1044","95.0","2","5"
"434","1045","151.0","2","5"
"444","1046","374.0","1","5"
"322","1047","96.0","5","5"
"321","1048","54.0","5","5"
"443","1049","288.0","1","5"
"312","1050","124.0","6","5"
"442","1051","288.0","1","5"
"434","1052","152.0","2","5"
"111","1053","4.0","10","5"
"111","1054","2.0","15","6"
"111","1055","12.0","7","5"
"232","1056","33.0","2","5"
"334","1057","54.0","2","5"
"232","1058","50.0","2","5"
"434","1059","204.0","2","5"
"331","1060","63.0","3","5"
"332","1061","71.0","3","5"
"111","1062","2.0","52","4"
"111","1063","2.0","16","5"
"321","1064","64.0","5","5"
"232","1065","34.0","3","5"
"343","1066","82.0","1","5"
"111","1067","1.0","41","4"
"344","1068","103.0","1","5"
"133","1069","7.0","2","5"
"444","1070","251.0","1","5"
"112","1071","13.0","6","5"
"111","1072","10.0","11","5"
"444","1073","367.0","1","5"
"333","1074","76.0","2","5"
"143","1075","4.0","1","5"
"232","1076","43.0","3","5"
"334","1077","66.0","2","5"
"111","1078","1.0","63","4"
"332","1079","117.0","2","5"
"443","1080","310.0","1","5"
"343","1081","67.0","1","5"
"311","1082","138.0","6","6"
"444","1083","255.0","1","5"
"211","1084","31.0","7","5"
"332","1085","52.0","2","5"
"344","1086","64.0","1","5"
"444","1087","367.0","1","5"
"121","1088","6.0","5","5"
"444","1089","305.0","1","5"
"222","1090","29.0","4","5"
"423","1091","184.0","4","5"
"233","1092","42.0","3","5"
"222","1093","40.0","5","5"
"332","1094","56.0","3","5"
"221","1095","22.0","5","6"
"223","1096","24.0","4","5"
"233","1097","29.0","2","5"
"432","1098","302.0","3","5"
"433","1099","145.0","2","5"
"133","1100","6.0","2","5"
"232","1101","19.0","2","5"
"221","1102","33.0","5","5"
"434","1103","158.0","2","5"
"333","1104","58.0","3","5"
"244","1105","22.0","1","5"
"444","1106","359.0","1","5"
"111","1107","16.0","6","5"
"234","1108","18.0","2","5"
"443","1109","159.0","1","5"
"222","1110","25.0","4","5"
"434","1111","212.0","2","5"
"122","1112","6.0","4","5"
"444","1113","253.0","1","5"
"311","1114","59.0","9","5"
"143","1115","11.0","1","5"
"343","1116","65.0","1","5"
"222","1117","25.0","4","5"
"332","1118","92.0","3","5"
"332","1119","52.0","2","5"
"332","1120","88.0","2","5"
"331","1121","96.0","3","5"
"132","1122","9.0","2","5"
"111","1123","9.0","29","6"
"423","1124","169.0","5","5"
"344","1125","57.0","1","5"
"444","1126","326.0","1","5"
"112","1127","1.0","6","5"
"211","1128","18.0","10","5"
"433","1129","245.0","2","5"
"323","1130","58.0","4","5"
"344","1131","74.0","1","5"
"232","1132","31.0","3","5"
"131","1133","7.0","2","5"
"321","1134","123.0","4","5"
"111","1135","2.0","10","5"
"211","1136","23.0","14","6"
"323","1137","120.0","4","5"
"443","1138","358.0","1","5"
"321","1139","54.0","5","5"
"344","1140","64.0","1","5"
"344","1141","86.0","1","5"
"342","1142","55.0","1","5"
"211","1143","21.0","13","5"
"111","1144","4.0","22","4"
"112","1145","3.0","6","5"
"111","1146","1.0","9","5"
"112","1147","7.0","6","5"
"433","1148","189.0","2","5"
"344","1149","71.0","1","5"
"443","1150","204.0","1","5"
"333","1151","120.0","2","5"
"343","1152","93.0","1","5"
"111","1153","1.0","14","5"
"223","1154","27.0","4","5"
"442","1155","298.0","1","5"
"223","1156","22.0","5","5"
"221","1157","21.0","5","5"
"243","1158","50.0","1","5"
"444","1159","326.0","1","5"
"133","1160","16.0","2","5"
"432","1161","183.0","3","5"
"321","1162","72.0","5","5"
"233","1163","37.0","2","5"
"321","1164","80.0","5","5"
"311","1165","57.0","9","5"
"133","1166","4.0","3","5"
"234","1167","50.0","2","5"
"232","1168","50.0","2","5"
"333","1169","53.0","3","5"
"444","1170","352.0","1","5"
"343","1171","54.0","1","5"
"111","1172","2.0","11","5"
"213","1173","36.0","6","5"
"244","1174","23.0","1","5"
"343","1175","75.0","1","5"
"123","1176","11.0","4","5"
"432","1177","169.0","3","5"
"333","1178","58.0","2","5"
"332","1179","86.0","3","5"
"443","1180","295.0","1","5"
"333","1181","109.0","2","5"
"442","1182","264.0","1","5"
"433","1183","171.0","2","5"
"444","1184","169.0","1","5"
"244","1185","35.0","1","5"
"223","1186","23.0","4","5"
"122","1187","17.0","4","5"
"211","1188","22.0","7","6"
"333","1189","79.0","3","5"
"344","1190","65.0","1","5"
"444","1191","361.0","1","5"
"111","1192","3.0","6","5"
"122","1193","11.0","5","5"
"432","1194","176.0","3","5"
"431","1195","211.0","3","5"
"111","1196","7.0","7","6"
"133","1197","2.0","3","5"
"433","1198","154.0","2","5"
"122","1199","5.0","5","5"
"444","1200","372.0","1","5"
"333","1201","79.0","3","5"
"234","1202","21.0","2","5"
"234","1203","22.0","2","5"
"422","1204","308.0","4","5"
"444","1205","146.0","1","5"
"111","1206","7.0","20","6"
"111","1207","9.0","11","5"
"334","1208","71.0","2","5"
"444","1209","287.0","1","5"
"243","1210","49.0","1","5"
"211","1211","31.0","7","5"
"443","1212","207.0","1","5"
"134","1213","15.0","2","5"
"342","1214","73.0","1","5"
"344","1215","60.0","1","5"
"221","1216","39.0","5","5"
"211","1217","30.0","13","5"
"213","1218","27.0","6","5"
"111","1219","4.0","16","6"
"143","1220","17.0","1","5"
"211","1221","20.0","9","6"
"332","1222","66.0","2","5"
"443","1223","213.0","1","5"
"112","1224","12.0","7","5"
"244","1225","30.0","1","5"
"211","1226","32.0","12","5"
"111","1227","4.0","6","5"
"112","1228","15.0","6","5"
"111","1229","10.0","15","6"
"433","1230","206.0","2","5"
"221","1231","46.0","4","5"
"333","1232","134.0","2","5"
"211","1233","43.0","7","6"
"121","1234","10.0","5","5"
"332","1235","116.0","3","5"
"432","1236","198.0","3","5"
"443","1237","278.0","1","5"
"333","1238","110.0","3","5"
"343","1239","77.0","1","5"
"342","1240","53.0","1","5"
"421","1241","154.0","5","6"
"222","1242","47.0","4","5"
"133","1243","17.0","2","5"
"433","1244","155.0","3","5"
"443","1245","225.0","1","5"
"133","1246","7.0","2","5"
"333","1247","122.0","2","5"
"344","1248","61.0","1","5"
"333","1249","63.0","2","5"
"211","1250","18.0","8","5"
"111","1251","7.0","23","4"
"111","1252","2.0","18","5"
"223","1253","22.0","4","5"
"222","1254","29.0","5","5"
"443","1255","285.0","1","5"
"434","1256","176.0","2","5"
"322","1257","78.0","4","5"
"244","1258","33.0","1","5"
"211","1259","41.0","15","6"
"444","1260","266.0","1","5"
"222","1261","27.0","4","5"
"321","1262","109.0","4","5"
"444","1263","284.0","1","5"
"112","1264","9.0","7","5"
"433","1265","277.0","2","5"
"111","1266","17.0","6","6"
"232","1267","32.0","2","5"
"111","1268","1.0","26","4"
"244","1269","20.0","1","5"
"334","1270","124.0","2","5"
"344","1271","65.0","1","5"
"342","1272","106.0","1","5"
"111","1273","1.0","29","6"
"211","1274","24.0","18","6"
"444","1275","267.0","1","5"
"111","1276","5.0","20","6"
"111","1277","10.0","12","6"
"212","1278","29.0","7","5"
"444","1279","267.0","1","5"
"333","1280","64.0","2","5"
"444","1281","320.0","1","5"
"112","1282","4.0","9","5"
"234","1283","21.0","2","5"
"132","1284","5.0","3","5"
"344","1285","129.0","1","5"
"223","1286","41.0","5","5"
"312","1287","102.0","6","5"
"343","1288","125.0","1","5"
"244","1289","33.0","1","5"
"422","1290","267.0","4","5"
"444","1291","365.0","1","5"
"112","1292","4.0","9","5"
"111","1293","2.0","19","6"
"134","1294","3.0","2","5"
"111","1295","10.0","14","3"
"344","1296","57.0","1","5"
"444","1297","325.0","1","5"
"111","1298","8.0","17","6"
"143","1299","12.0","1","5"
"111","1300","4.0","34","3"
"244","1301","37.0","1","5"
"111","1302","16.0","12","5"
"344","1303","138.0","1","5"
"311","1304","74.0","6","6"
"112","1305","5.0","8","5"
"434","1306","155.0","2","5"
"332","1307","85.0","2","5"
"311","1308","52.0","8","5"
"233","1309","31.0","3","5"
"234","1310","23.0","2","5"
"111","1311","4.0","13","6"
"122","1312","14.0","5","5"
"211","1313","23.0","12","5"
"112","1314","4.0","8","5"
"433","1315","274.0","2","5"
"222","1316","20.0","5","5"
"444","1317","144.0","1","5"
"444","1318","354.0","1","5"
"111","1319","4.0","6","5"
"343","1320","84.0","1","5"
"131","1321","11.0","3","5"
"123","1322","8.0","4","5"
"332","1323","123.0","3","5"
"333","1324","61.0","2","5"
"122","1325","2.0","5","5"
"443","1326","319.0","1","5"
"111","1327","2.0","12","6"
"323","1328","130.0","5","5"
"111","1329","2.0","15","6"
"132","1330","2.0","2","5"
"243","1331","46.0","1","5"
"132","1332","4.0","3","5"
"112","1333","3.0","6","5"
"443","1334","373.0","1","5"
"344","1335","134.0","1","5"
"221","1336","47.0","5","5"
"111","1337","9.0","6","5"
"233","1338","49.0","3","5"
"444","1339","234.0","1","5"
"434","1340","213.0","3","5"
"232","1341","36.0","2","5"
"333","1342","75.0","3","5"
"432","1343","239.0","2","5"
"444","1344","266.0","1","5"
"111","1345","10.0","66","1"
"233","1346","20.0","3","5"
"243","1347","40.0","1","5"
"211","1348","20.0","14","6"
"432","1349","216.0","3","5"
"434","1350","174.0","2","5"
"321","1351","87.0","4","5"
"331","1352","71.0","2","5"
"444","1353","276.0","1","5"
"223","1354","39.0","4","5"
"343","1355","98.0","1","5"
"123","1356","11.0","4","5"
"244","1357","33.0","1","5"
"311","1358","51.0","7","5"
"423","1359","297.0","5","5"
"323","1360","85.0","5","5"
"111","1361","9.0","7","5"
"232","1362","41.0","2","5"
"111","1363","11.0","31","6"
"343","1364","67.0","1","5"
"444","1365","331.0","1","5"
"111","1366","9.0","10","5"
"111","1367","2.0","24","6"
"111","1368","2.0","14","6"
"332","1369","68.0","2","5"
"111","1370","5.0","32","6"
"432","1371","202.0","3","5"
"343","1372","107.0","1","5"
"112","1373","4.0","7","5"
"444","1374","218.0","1","5"
"312","1375","60.0","9","5"
"144","1376","2.0","1","5"
"124","1377","11.0","4","5"
"433","1378","239.0","2","5"
"344","1379","95.0","1","5"
"111","1380","11.0","7","5"
"311","1381","91.0","7","5"
"311","1382","53.0","13","5"
"342","1383","90.0","1","5"
"444","1384","372.0","1","5"
"212","1385","31.0","7","5"
"111","1386","12.0","7","5"
"121","1387","3.0","4","5"
"111","1388","2.0","24","5"
"244","1389","43.0","1","5"
"144","1390","4.0","1","5"
"433","1391","247.0","2","5"
"211","1392","42.0","10","5"
"442","1393","177.0","1","5"
"322","1394","92.0","4","5"
"322","1395","110.0","4","5"
"211","1396","29.0","7","5"
"211","1397","26.0","15","5"
"322","1398","52.0","5","5"
"422","1399","179.0","5","5"
"211","1400","32.0","8","5"
"222","1401","44.0","5","5"
"222","1402","22.0","4","5"
"111","1403","10.0","6","5"
"333","1404","81.0","2","5"
"444","1405","373.0","1","5"
"444","1406","326.0","1","5"
"211","1407","43.0","13","5"
"232","1408","30.0","2","5"
"444","1409","184.0","1","5"
"434","1410","235.0","2","5"
"111","1411","9.0","14","5"
"421","1412","176.0","5","5"
"332","1413","111.0","3","5"
"444","1414","278.0","1","5"
"443","1415","318.0","1","5"
"131","1416","7.0","3","5"
"121","1417","2.0","5","5"
"432","1418","254.0","3","5"
"311","1419","51.0","6","5"
"111","1420","9.0","10","6"
"344","1421","142.0","1","5"
"332","1422","51.0","2","5"
"111","1423","8.0","8","5"
"433","1424","155.0","3","5"
"333","1425","109.0","2","5"
"412","1426","151.0","7","5"
"443","1427","332.0","1","5"
"444","1428","226.0","1","5"
"333","1429","74.0","2","5"
"323","1430","51.0","4","5"
"322","1431","88.0","5","5"
"121","1432","15.0","4","6"
"444","1433","197.0","1","5"
"111","1434","3.0","15","6"
"233","1435","31.0","3","5"
"221","1436","21.0","4","5"
"221","1437","24.0","5","6"
"124","1438","8.0","4","5"
"433","1439","212.0","2","5"
"112","1440","9.0","6","5"
"111","1441","11.0","6","5"
"111","1442","2.0","12","6"
"111","1443","8.0","14","6"
"122","1444","3.0","4","5"
"234","1445","40.0","2","5"
"212","1446","18.0","6","5"
"111","1447","3.0","45","3"
"111","1448","8.0","18","5"
"244","1449","19.0","1","5"
"333","1450","108.0","2","5"
"434","1451","223.0","2","5"
"321","1452","71.0","5","5"
"331","1453","51.0","3","5"
"311","1454","89.0","6","5"
"111","1455","8.0","10","5"
"434","1456","225.0","2","5"
"212","1457","47.0","6","5"
"344","1458","107.0","1","5"
"211","1459","21.0","7","5"
"343","1460","65.0","1","5"
"433","1461","207.0","3","5"
"122","1462","11.0","5","5"
"323","1463","115.0","4","5"
"434","1464","235.0","2","5"
"443","1465","163.0","1","5"
"111","1466","9.0","14","6"
"333","1467","124.0","2","5"
"232","1468","23.0","3","5"
"333","1469","64.0","2","5"
"111","1470","17.0","9","5"
"133","1471","16.0","2","5"
"121","1472","17.0","4","5"
"423","1473","158.0","4","5"
"424","1474","235.0","4","5"
"444","1475","219.0","1","5"
"211","1476","45.0","9","5"
"213","1477","21.0","6","5"
"312","1478","127.0","8","5"
"244","1479","39.0","1","5"
"332","1480","121.0","2","5"
"443","1481","260.0","1","5"
"144","1482","10.0","1","5"
"434","1483","271.0","2","5"
"444","1484","165.0","1","5"
"422","1485","157.0","4","5"
"444","1486","215.0","1","5"
"134","1487","6.0","2","5"
"444","1488","366.0","1","5"
"322","1489","60.0","4","5"
"244","1490","43.0","1","5"
"212","1491","19.0","6","5"
"221","1492","32.0","4","5"
"244","1493","22.0","1","5"
"311","1494","109.0","8","6"
"111","1495","8.0","19","6"
"444","1496","320.0","1","5"
"444","1497","295.0","1","5"
"444","1498","358.0","1","5"
"444","1499","185.0","1","5"
"433","1500","191.0","2","5"
"233","1501","44.0","2","5"
"344","1502","52.0","1","5"
"243","1503","26.0","1","5"
"232","1504","38.0","3","5"
"134","1505","9.0","3","5"
"444","1506","297.0","1","5"
"231","1507","33.0","3","5"
"111","1508","9.0","10","5"
"122","1509","9.0","5","5"
"111","1510","10.0","13","6"
"444","1511","218.0","1","5"
"111","1512","2.0","12","6"
"333","1513","65.0","2","5"
"111","1514","1.0","23","5"
"333","1515","141.0","2","5"
"111","1516","4.0","14","6"
"322","1517","130.0","5","5"
"212","1518","34.0","7","5"
"344","1519","119.0","1","5"
"311","1520","107.0","9","5"
"111","1521","11.0","7","5"
"311","1522","71.0","7","5"
"113","1523","16.0","15","5"
"442","1524","311.0","1","5"
"232","1525","35.0","3","5"
"444","1526","362.0","1","5"
"312","1527","92.0","8","5"
"111","1528","1.0","18","6"
"233","1529","22.0","2","5"
"131","1530","4.0","3","5"
"112","1531","11.0","6","5"
"333","1532","85.0","2","5"
"332","1533","57.0","2","5"
"111","1534","1.0","6","6"
"444","1535","218.0","1","5"
"243","1536","18.0","1","5"
"211","1537","19.0","16","6"
"233","1538","50.0","2","5"
"112","1539","7.0","7","5"
"433","1540","299.0","2","5"
"111","1541","10.0","6","5"
"212","1542","22.0","6","5"
"344","1543","99.0","1","5"
"334","1544","143.0","2","5"
"444","1545","306.0","1","5"
"441","1546","320.0","1","5"
"121","1547","8.0","5","5"
"112","1548","1.0","10","5"
"122","1549","2.0","5","5"
"312","1550","54.0","7","5"
"122","1551","1.0","4","5"
"222","1552","19.0","5","5"
"133","1553","9.0","2","5"
"222","1554","19.0","4","5"
"433","1555","181.0","3","5"
"332","1556","60.0","2","5"
"134","1557","11.0","2","5"
"444","1558","190.0","1","5"
"111","1559","5.0","14","5"
"444","1560","311.0","1","5"
"441","1561","155.0","1","5"
"323","1562","110.0","4","5"
"431","1563","148.0","3","5"
"311","1564","64.0","15","5"
"333","1565","98.0","3","5"
"432","1566","247.0","3","5"
"211","1567","29.0","7","5"
"223","1568","18.0","4","5"
"133","1569","12.0","2","5"
"311","1570","104.0","8","5"
"334","1571","74.0","2","5"
"233","1572","43.0","2","5"
"312","1573","72.0","6","5"
"444","1574","257.0","1","5"
"222","1575","20.0","5","5"
"433","1576","254.0","2","5"
"144","1577","11.0","1","5"
"433","1578","165.0","2","5"
"211","1579","18.0","6","5"
"434","1580","150.0","2","5"
"243","1581","50.0","1","5"
"244","1582","39.0","1","5"
"212","1583","27.0","7","5"
"332","1584","51.0","2","5"
"443","1585","207.0","1","5"
"433","1586","175.0","2","5"
"111","1587","7.0","7","5"
"244","1588","26.0","1","5"
"334","1589","51.0","2","5"
"433","1590","312.0","2","5"
"433","1591","301.0","2","5"
"221","1592","43.0","5","5"
"232","1593","26.0","3","5"
"333","1594","88.0","3","5"
"334","1595","64.0","3","5"
"211","1596","20.0","14","5"
"111","1597","3.0","6","6"
"222","1598","47.0","4","5"
"111","1599","17.0","11","6"
"121","1600","17.0","5","5"
"212","1601","24.0","7","5"
"234","1602","22.0","2","5"
"112","1603","11.0","6","5"
"434","1604","188.0","2","5"
"323","1605","101.0","4","5"
"332","1606","61.0","3","5"
"211","1607","18.0","6","5"
"233","1608","33.0","2","5"
"344","1609","64.0","1","5"
"134","1610","2.0","2","5"
"222","1611","24.0","4","5"
"344","1612","108.0","1","5"
"211","1613","32.0","9","5"
"111","1614","9.0","13","6"
"111","1615","3.0","86","6"
"243","1616","37.0","1","5"
"333","1617","60.0","3","5"
"211","1618","26.0","6","5"
"422","1619","236.0","4","5"
"211","1620","25.0","9","5"
"111","1621","3.0","25","6"
"321","1622","59.0","4","5"
"444","1623","260.0","1","5"
"343","1624","58.0","1","5"
"333","1625","65.0","2","5"
"133","1626","16.0","2","5"
"132","1627","10.0","3","5"
"312","1628","59.0","8","5"
"444","1629","186.0","1","5"
"111","1630","4.0","21","5"
"231","1631","24.0","2","5"
"111","1632","4.0","9","5"
"111","1633","4.0","9","6"
"432","1634","151.0","2","5"
"444","1635","311.0","1","5"
"132","1636","11.0","2","5"
"234","1637","18.0","2","5"
"444","1638","152.0","1","5"
"222","1639","19.0","5","5"
"121","1640","10.0","4","5"
"333","1641","57.0","2","5"
"334","1642","64.0","2","5"
"111","1643","7.0","24","5"
"332","1644","76.0","3","5"
"111","1645","4.0","22","6"
"311","1646","96.0","6","5"
"342","1647","111.0","1","5"
"232","1648","35.0","3","5"
"144","1649","1.0","1","5"
"434","1650","281.0","2","5"
"111","1651","3.0","10","5"
"412","1652","180.0","13","5"
"444","1653","372.0","1","5"
"122","1654","13.0","4","5"
"144","1655","3.0","1","5"
"144","1656","17.0","1","5"
"244","1657","41.0","1","5"
"122","1658","6.0","5","5"
"422","1659","169.0","5","5"
"244","1660","50.0","1","5"
"434","1661","227.0","3","5"
"212","1662","19.0","10","5"
"444","1663","372.0","1","5"
"122","1664","15.0","4","5"
"233","1665","35.0","3","5"
"233","1666","22.0","3","5"
"133","1667","7.0","2","5"
"211","1668","20.0","6","5"
"132","1669","11.0","2","5"
"244","1670","44.0","1","5"
"443","1671","306.0","1","5"
"144","1672","11.0","1","5"
"442","1673","275.0","1","5"
"111","1674","1.0","128","6"
"111","1675","16.0","17","6"
"121","1676","4.0","4","5"
"323","1677","72.0","4","5"
"433","1678","243.0","3","5"
"123","1679","9.0","4","5"
"433","1680","239.0","2","5"
"433","1681","204.0","3","5"
"111","1682","1.0","6","5"
"443","1683","185.0","1","5"
"212","1684","32.0","6","5"
"334","1685","57.0","2","5"
"422","1686","185.0","5","5"
"111","1687","9.0","7","5"
"444","1688","312.0","1","5"
"332","1689","91.0","2","5"
"132","1690","4.0","3","5"
"332","1691","51.0","3","5"
"444","1692","263.0","1","5"
"443","1693","266.0","1","5"
"233","1694","36.0","2","5"
"343","1695","51.0","1","5"
"311","1696","52.0","8","5"
"111","1697","16.0","8","5"
"244","1698","22.0","1","5"
"344","1699","59.0","1","5"
"432","1700","170.0","3","5"
"122","1701","9.0","4","5"
"433","1702","157.0","2","5"
"111","1703","2.0","77","2"
"444","1704","201.0","1","5"
"122","1705","5.0","4","5"
"332","1706","67.0","2","5"
"344","1707","77.0","1","5"
"111","1708","1.0","7","5"
"121","1709","4.0","5","5"
"434","1710","169.0","2","5"
"222","1711","18.0","5","5"
"134","1712","5.0","2","5"
"111","1713","9.0","12","5"
"334","1714","87.0","2","5"
"244","1715","27.0","1","5"
"222","1716","29.0","4","5"
"233","1717","20.0","2","5"
"312","1718","61.0","7","5"
"244","1719","24.0","1","5"
"111","1720","11.0","27","6"
"432","1721","242.0","3","5"
"433","1722","280.0","2","5"
"432","1723","235.0","2","5"
"121","1724","3.0","5","5"
"143","1725","16.0","1","5"
"211","1726","31.0","8","5"
"444","1727","372.0","1","5"
"211","1728","25.0","23","4"
"333","1729","71.0","3","5"
"434","1730","188.0","2","5"
"222","1731","26.0","5","5"
"343","1732","107.0","1","5"
"111","1733","8.0","27","6"
"444","1734","209.0","1","5"
"233","1735","44.0","3","5"
"221","1736","31.0","5","5"
"323","1737","137.0","5","5"
"444","1738","265.0","1","5"
"111","1739","4.0","9","5"
"434","1740","218.0","2","5"
"122","1741","2.0","5","5"
"444","1742","214.0","1","5"
"231","1743","32.0","3","5"
"111","1744","11.0","12","5"
"111","1745","1.0","18","5"
"143","1746","15.0","1","5"
"112","1747","11.0","9","5"
"444","1748","199.0","1","5"
"122","1749","3.0","4","5"
"111","1750","15.0","14","6"
"123","1751","14.0","4","5"
"111","1752","10.0","12","5"
"232","1753","29.0","3","5"
"111","1754","9.0","12","5"
"244","1755","24.0","1","5"
"222","1756","25.0","4","5"
"233","1757","43.0","2","5"
"112","1758","2.0","6","5"
"132","1759","6.0","3","5"
"444","1760","147.0","1","5"
"112","1761","10.0","6","5"
"242","1762","25.0","1","5"
"444","1763","274.0","1","5"
"443","1764","374.0","1","5"
"111","1765","1.0","8","5"
"233","1766","47.0","3","5"
"111","1767","8.0","10","5"
"111","1768","9.0","15","6"
"111","1769","4.0","34","6"
"132","1770","4.0","3","5"
"212","1771","39.0","9","5"
"111","1772","2.0","8","6"
"422","1773","191.0","4","5"
"112","1774","12.0","6","5"
"112","1775","16.0","9","5"
"312","1776","113.0","6","5"
"433","1777","248.0","2","5"
"212","1778","29.0","6","5"
"243","1779","44.0","1","5"
"343","1780","87.0","1","5"
"233","1781","45.0","2","5"
"111","1782","10.0","12","6"
"142","1783","15.0","1","5"
"343","1784","75.0","1","5"
"422","1785","145.0","4","5"
"131","1786","5.0","3","5"
"434","1787","294.0","2","5"
"334","1788","59.0","2","5"
"443","1789","264.0","1","5"
"234","1790","44.0","2","5"
"234","1791","29.0","3","5"
"111","1792","8.0","8","5"
"134","1793","17.0","3","5"
"111","1794","3.0","10","6"
"432","1795","232.0","2","5"
"344","1796","112.0","1","5"
"332","1797","58.0","3","5"
"311","1798","51.0","13","5"
"134","1799","4.0","2","5"
"332","1800","127.0","2","5"
"433","1801","281.0","3","5"
"333","1802","55.0","2","5"
"444","1803","320.0","1","5"
"234","1804","26.0","2","5"
"134","1805","10.0","2","5"
"132","1806","7.0","2","5"
"244","1807","29.0","1","5"
"122","1808","17.0","4","5"
"334","1809","64.0","2","5"
"134","1810","4.0","2","5"
"112","1811","3.0","9","5"
"444","1812","166.0","1","5"
"111","1813","1.0","27","6"
"334","1814","53.0","3","5"
"344","1815","51.0","1","5"
"211","1816","48.0","16","6"
"344","1817","61.0","1","5"
"432","1818","162.0","3","5"
"143","1819","9.0","1","5"
"123","1820","15.0","4","5"
"344","1821","75.0","1","5"
"211","1822","40.0","15","5"
"211","1823","41.0","11","5"
"434","1824","370.0","2","5"
"232","1825","37.0","2","5"
"444","1826","197.0","1","5"
"432","1827","200.0","2","5"
"332","1828","74.0","3","5"
"334","1829","64.0","2","5"
"223","1830","21.0","4","5"
"444","1831","367.0","1","5"
"433","1832","180.0","3","5"
"122","1833","10.0","4","5"
"111","1834","4.0","12","5"
"431","1835","197.0","3","5"
"213","1836","29.0","6","5"
"344","1837","53.0","1","5"
"211","1838","18.0","8","5"
"134","1839","10.0","3","5"
"321","1840","90.0","5","5"
"444","1841","268.0","1","5"
"311","1842","53.0","6","5"
"211","1843","35.0","8","5"
"321","1844","64.0","4","5"
"443","1845","149.0","1","5"
"211","1846","22.0","28","6"
"434","1847","312.0","2","5"
"233","1848","23.0","2","5"
"311","1849","58.0","6","5"
"133","1850","9.0","3","5"
"311","1851","78.0","8","5"
"333","1852","119.0","2","5"
"232","1853","36.0","3","5"
"332","1854","60.0","3","5"
"122","1855","13.0","5","5"
"134","1856","9.0","2","5"
"344","1857","52.0","1","5"
"232","1858","26.0","2","5"
"244","1859","29.0","1","5"
"134","1860","7.0","2","5"
"111","1861","11.0","13","4"
"422","1862","186.0","4","5"
"111","1863","3.0","9","5"
"132","1864","4.0","3","5"
"443","1865","262.0","1","5"
"123","1866","3.0","4","5"
"443","1867","210.0","1","5"
"122","1868","9.0","5","5"
"112","1869","13.0","9","5"
"332","1870","77.0","3","5"
"244","1871","20.0","1","5"
"233","1872","27.0","2","5"
"212","1873","19.0","7","5"
"342","1874","132.0","1","5"
"443","1875","253.0","1","5"
"341","1876","79.0","1","5"
"443","1877","207.0","1","5"
"444","1878","336.0","1","5"
"444","1879","254.0","1","5"
"433","1880","148.0","2","5"
"132","1881","10.0","2","5"
"342","1882","85.0","1","5"
"111","1883","8.0","24","6"
"433","1884","205.0","2","5"
"122","1885","8.0","4","5"
"212","1886","23.0","8","5"
"112","1887","11.0","10","5"
"233","1888","21.0","2","5"
"211","1889","21.0","10","5"
"132","1890","2.0","2","5"
"433","1891","154.0","3","5"
"111","1892","3.0","10","6"
"344","1893","74.0","1","5"
"113","1894","3.0","7","5"
"111","1895","1.0","248","1"
"132","1896","17.0","3","5"
"222","1897","36.0","4","5"
"334","1898","86.0","3","5"
"322","1899","71.0","5","5"
"332","1900","116.0","2","5"
"432","1901","213.0","2","5"
"232","1902","30.0","2","5"
"342","1903","51.0","1","5"
"443","1904","246.0","1","5"
"244","1905","32.0","1","5"
"331","1906","109.0","3","5"
"112","1907","5.0","6","5"
"443","1908","366.0","1","5"
"331","1909","73.0","3","5"
"441","1910","297.0","1","5"
"111","1911","9.0","9","6"
"321","1912","57.0","4","5"
"211","1913","30.0","14","6"
"144","1914","14.0","1","5"
"334","1915","72.0","2","5"
"212","1916","23.0","7","5"
"133","1917","9.0","2","5"
"343","1918","79.0","1","5"
"211","1919","46.0","15","6"
"244","1920","25.0","1","5"
"143","1921","12.0","1","5"
"444","1922","253.0","1","5"
"433","1923","147.0","3","5"
"322","1924","59.0","5","5"
"134","1925","8.0","2","5"
"111","1926","11.0","12","6"
