user_id,treatment,estimated_cate
U0002478,1,4.401182657470544
U0002479,1,4.12155396308866
U0002480,0,3.3014351223512257
U0002481,1,3.5902530314248686
U0002482,1,5.111500011149321
U0002483,0,-0.7146821983331968
U0002484,0,1.8244323058913352
U0002485,0,2.5830099721266784
U0002486,1,2.81030272217353
U0002487,0,3.1344655465567897
U0002488,1,2.2506171418497996
U0002489,0,3.2214881790364416
U0002490,1,2.401747269201092
U0002491,0,3.7992553823235156
U0002492,0,4.815866187625353
U0002493,0,4.238722422988854
U0002494,1,1.9418947748321091
U0002495,0,0.8451293141701015
U0002496,1,-0.8714284298899955
U0002497,1,5.178090527739844
U0002498,0,3.1242721165102516
U0002499,1,2.4212290424271323
U0002500,0,5.343541651306532
U0002501,0,2.5315228343614393
U0002502,1,-0.15393852930086283
U0002503,1,2.445677869689101
U0002504,0,4.1501900152908355
U0002505,0,2.7409210737747856
U0002506,1,2.3272401135641303
U0002507,1,0.5480507625885611
U0002508,1,3.833904798727435
U0002509,1,3.1183481690714387
U0002510,0,1.2597379898263643
U0002511,1,1.051252077822852
U0002512,1,5.564551139926248
U0002513,0,0.07037996245824729
U0002514,1,2.5041513687172987
U0002515,1,1.458988107866201
U0002516,1,1.492478846480978
U0002517,1,1.3596456943232518
U0002518,0,1.6470034547017889
U0002519,0,0.7597931056601581
U0002520,1,3.3260250469616004
U0002521,0,3.052299189859525
U0002522,0,5.063589948320125
U0002523,1,6.631156369881005
U0002524,1,1.2207119654760419
U0002525,0,2.832816846534861
U0002526,0,-0.18109359843453632
U0002527,0,1.305672946767661
U0002528,0,2.5458353378628544
U0002529,0,4.058238530821182
U0002530,1,1.6992800293973929
U0002531,1,4.383186547989162
U0002532,1,2.192248613631154
U0002533,0,3.002722836447468
U0002534,0,2.1759757858334066
U0002535,1,3.7218386395973866
U0002536,1,3.9641431869786103
U0002537,1,2.95275379636972
U0002538,1,2.3548887652928734
U0002539,0,2.758466611111608
U0002540,0,5.675357864405068
U0002541,1,0.9725809966575873
U0002542,0,2.740810822971092
U0002543,1,3.1662305239677373
U0002544,0,3.353115525538083
U0002545,0,2.3433700930095274
U0002546,1,3.1029194278427745
U0002547,1,3.9173425475143837
U0002548,1,-0.5415637647907232
U0002549,1,1.6279328974271543
U0002550,0,-1.812678646449239
U0002551,0,0.798365589393903
U0002552,1,0.3122124276527316
U0002553,0,3.036165809340174
U0002554,1,0.4233102285441035
U0002555,1,3.4747093658939985
U0002556,0,1.6597761959005535
U0002557,0,2.4718515210763563
U0002558,0,2.0898440066893826
U0002559,1,1.8732137737437409
U0002560,1,3.7681651350672745
U0002561,1,4.11060526415212
U0002562,1,1.3830563342005142
U0002563,0,2.6894223189208937
U0002564,1,1.1251607911656798
U0002565,0,3.100749487088919
U0002566,1,3.8515950325452977
U0002567,0,5.1889798926225765
U0002568,0,2.4766681575520444
U0002569,0,1.7890227847774618
U0002570,1,3.8316188564677347
U0002571,0,3.50831795876908
U0002572,1,1.9183759332331363
U0002573,1,0.9765547820780789
U0002574,1,1.8820135770153712
U0002575,1,1.4732563173792244
U0002576,0,1.4181732168838685
U0002577,0,6.886220242190809
U0002578,1,3.445494852829146
U0002579,0,3.3885433982125264
U0002580,0,1.6217014866290071
U0002581,0,1.3726224531764473
U0002582,1,1.1190238957004794
U0002583,1,2.8438304423820853
U0002584,1,2.994979524149194
U0002585,0,4.670358591641811
U0002586,0,1.7790007254266413
U0002587,1,0.9242643764365717
U0002588,0,-0.3786734898318116
U0002589,0,4.37534058276362
U0002590,1,2.9175790829042167
U0002591,0,0.5970456074775186
U0002592,1,3.0005943482739106
U0002593,1,1.5806928021995965
U0002594,1,4.2228867082812975
U0002595,1,4.632640861329314
U0002596,0,1.752768652909534
U0002597,0,1.06876895845377
U0002598,1,3.331328090454539
U0002599,0,2.0855632539632296
U0002600,0,2.4616307263307426
U0002601,0,1.4860820588215802
U0002602,0,1.7480493560436372
U0002603,1,1.1013883167166476
U0002604,0,1.5524019228775252
U0002605,0,2.4126171895675856
U0002606,1,4.525316390166289
U0002607,1,1.5758991941601401
U0002608,0,3.480158248324038
U0002609,1,6.004661255128436
U0002610,1,0.22637856869006612
U0002611,0,2.430058205855861
U0002612,0,4.085419060541259
U0002613,0,3.831550325010987
U0002614,0,3.0716044521920924
U0002615,1,1.3865651128752905
U0002616,1,0.07631304782883319
U0002617,1,3.6879764407449844
U0002618,1,1.9791665423788203
U0002619,1,3.4427465894108487
U0002620,0,0.9995648532952721
U0002621,1,1.033409080807104
U0002622,1,2.0116582251258706
U0002623,1,2.558447329979387
U0002624,0,3.8279591849077654
U0002625,1,2.5820121476820077
U0002626,0,1.5614261052139113
U0002627,0,2.948631471867966
U0002628,1,1.7320082196109325
U0002629,1,1.99100250087269
U0002630,1,-1.0658952603251812
U0002631,0,5.751340381986758
U0002632,0,3.190921095954897
U0002633,1,1.2191301272294517
U0002634,1,1.4454196734363602
U0002635,1,2.040213066384524
U0002636,0,1.9760628034431988
U0002637,0,1.3893180952298678
U0002638,1,1.7874258571901738
U0002639,1,4.79310471586353
U0002640,1,2.460335506148926
U0002641,0,1.8025131252572741
U0002642,0,4.793049252799708
U0002643,1,3.307518612632041
U0002644,0,4.1539128092273145
U0002645,1,6.204166019078848
U0002646,0,2.7719949825071737
U0002647,1,3.0696523664751147
U0002648,0,-2.635571529998103
U0002649,1,3.3135055819432893
U0002650,1,1.9587462714957766
U0002651,0,3.5170932474967103
U0002652,1,1.0340485885593917
U0002653,1,0.11826692097597302
U0002654,1,2.2225983072986537
U0002655,0,1.8820663272698894
U0002656,1,2.9089042944740626
U0002657,1,3.339489269271546
U0002658,0,2.7243297172990175
U0002659,1,0.46183273764319566
U0002660,0,2.755073907927553
U0002661,0,2.7160749469384093
U0002662,0,2.183682426641923
U0002663,0,3.0762027024263663
U0002664,1,3.2271464182313316
U0002665,1,7.178050887109823
U0002666,0,2.390904322223548
U0002667,0,2.920407991784632
U0002668,0,2.2256410833019675
U0002669,1,4.039476215392643
U0002670,0,3.461113229826882
U0002671,0,-3.0465422766135504
U0002672,1,2.2483065368626125
U0002673,0,1.8673930188719758
U0002674,0,1.2924420774159309
U0002675,0,0.03788171328182344
U0002676,0,1.979300608930025
U0002677,0,0.7486720901736206
U0002678,1,1.514269582012485
U0002679,1,3.5673722470851814
U0002680,0,5.057413348219754
U0002681,1,3.2393651464704956
U0002682,1,2.1340629103368443
U0002683,0,3.4125115177086833
U0002684,1,3.849252968717778
U0002685,0,3.9999314729984583
U0002686,1,0.5338389248153028
U0002687,0,1.6159502989777685
U0002688,1,2.8786942117800756
U0002689,1,4.155010805889917
U0002690,1,1.6507033140740255
U0002691,1,3.896917599430566
U0002692,0,1.9115633485850978
U0002693,1,3.5197077896067093
U0002694,1,1.2508145819410714
U0002695,1,1.3269005648382723
U0002696,1,2.4569395313707325
U0002697,0,2.154064662203922
U0002698,0,3.1961546418133455
U0002699,0,0.14209559110129177
U0002700,0,3.504237480039837
U0002701,0,2.1100383466571877
U0002702,0,1.6825909514641992
U0002703,1,3.503820784023091
U0002704,0,1.8409835180068121
U0002705,1,3.3008135255600344
U0002706,1,2.859692607614617
U0002707,0,2.779549684393018
U0002708,0,2.8449028451135234
U0002709,0,2.2022864424629525
U0002710,0,1.675505463849479
U0002711,0,0.19787009547529522
U0002712,0,3.878343679134737
U0002713,1,3.650887363559157
U0002714,0,1.7167655793368866
U0002715,1,2.595715724259275
U0002716,0,4.549962730564584
U0002717,1,3.5112528125278217
U0002718,1,2.037144719120903
U0002719,0,2.462054166777442
U0002720,1,2.9764234364893554
U0002721,1,2.2553597254237445
U0002722,1,3.5998856795431173
U0002723,0,2.6518120709419293
U0002724,1,1.7588281498958196
U0002725,0,-0.00131815148874459
U0002726,1,3.1352620221386616
U0002727,0,2.163421451129537
U0002728,0,3.210802312647459
U0002729,0,1.4244947131018169
U0002730,0,4.900260256914013
U0002731,0,3.3752305374948293
U0002732,1,2.216867000417393
U0002733,1,0.23921055022856663
U0002734,0,2.881559877748643
U0002735,1,1.5377425886362808
U0002736,1,7.364358867642439
U0002737,0,0.9789225519040023
U0002738,1,5.010287806726582
U0002739,1,1.2292644851514147
U0002740,0,2.1802236253597496
U0002741,1,3.094492886351059
U0002742,1,2.728473906415715
U0002743,1,4.012319865599135
U0002744,0,4.9944814963503354
U0002745,0,0.16149103566814915
U0002746,0,2.1347966720553337
U0002747,0,3.6384400508446397
U0002748,1,3.7529999748791187
U0002749,1,1.462724462426074
U0002750,0,2.2848360803227603
U0002751,0,-0.7697171417063196
U0002752,1,2.3170590814175824
U0002753,0,2.4825585753232815
U0002754,0,3.9453357758254572
U0002755,1,-7.054673888379224
U0002756,0,2.844165140153695
U0002757,1,3.4165631879527254
U0002758,0,2.9408093396180526
U0002759,0,2.159670662446066
U0002760,1,1.2555347907002954
U0002761,1,5.713150912428432
U0002762,0,3.315560073612197
U0002763,0,0.6366647520572783
U0002764,0,-0.027928146723755987
U0002765,0,0.5268285616002473
U0002766,1,0.16813274994238725
U0002767,1,4.288389439167698
U0002768,1,2.804201417829935
U0002769,0,3.969950428367241
U0002770,1,2.989518221452901
U0002771,1,3.5867091005913068
U0002772,1,4.161226025695015
U0002773,1,2.0504877205752443
U0002774,1,1.7285110059933153
U0002775,0,3.0131882982826212
U0002776,0,2.8148895975255037
U0002777,0,2.3951707676428384
U0002778,0,2.8117516591212226
U0002779,0,3.0331610624830745
U0002780,0,4.5106518790984715
U0002781,1,2.270582270088184
U0002782,1,0.648550906644342
U0002783,0,1.2686194088725493
U0002784,1,5.075290936704263
U0002785,0,2.404954975608913
U0002786,0,1.2751421849209876
U0002787,1,2.8634714699349324
U0002788,0,4.795035085391692
U0002789,0,3.5018564381017185
U0002790,0,-4.341282904676326
U0002791,0,-13.069663001940043
U0002792,0,4.299213721781417
U0002793,1,0.9288769523150542
U0002794,1,3.173378799691145
U0002795,0,4.47320487961208
U0002796,0,3.0385750053468232
U0002797,0,4.621984006312623
U0002798,0,3.6020513574911206
U0002799,0,3.628390772280021
U0002800,1,7.1315811423609325
U0002801,0,9.453317704536751
U0002802,0,5.120194695868083
U0002803,1,1.8752937429117615
U0002804,0,2.278119061030896
U0002805,1,3.8702276376543594
U0002806,1,1.4339160576672363
U0002807,1,1.5941418220285684
U0002808,0,3.041767282499876
U0002809,0,1.392502084023409
U0002810,1,6.070030409888744
U0002811,0,1.79683234278086
U0002812,1,2.593580456334088
U0002813,0,2.748236032526396
U0002814,0,-1.2440506094575365
U0002815,1,3.0167061864743445
U0002816,1,2.729120791680735
U0002817,1,0.14507342872174256
U0002818,0,0.9643490622890454
U0002819,1,2.173117243947617
U0002820,0,3.246944128420104
U0002821,1,2.045667409773422
U0002822,1,2.5180319074719897
U0002823,1,3.9273922402116366
U0002824,0,6.247624827978582
U0002825,0,1.5090072198564322
U0002826,0,6.910002863721413
U0002827,1,4.827254499320839
U0002828,1,2.687409659835506
U0002829,0,5.147319851481672
U0002830,0,2.9328814927337987
U0002831,1,4.668967909703902
U0002832,0,3.3003847625624108
U0002833,0,5.0465975494624935
U0002834,1,3.113896069562678
U0002835,1,1.4949487438047324
U0002836,1,1.5840805963505709
U0002837,1,4.761967190226024
U0002838,0,0.08394004065023708
U0002839,0,2.0867422379150593
U0002840,1,4.866474393480162
U0002841,0,1.4709956918494136
U0002842,0,3.223492645482832
U0002843,1,2.8626900448340074
U0002844,1,1.3195443933008697
U0002845,1,1.0558730040397002
U0002846,1,1.6746823434164924
U0002847,0,5.22799023812583
U0002848,0,2.73568086548363
U0002849,0,2.9071711795905983
U0002850,1,1.9056631230462884
U0002851,1,0.5642596070474859
U0002852,1,3.3345371868784355
U0002853,1,3.5583102394478647
U0002854,0,3.8345294229031985
U0002855,0,3.2336333025687214
U0002856,0,2.6852342377968554
U0002857,0,4.652415543203947
U0002858,1,3.888187698219703
U0002859,0,3.26371407797515
U0002860,1,5.141547400476139
U0002861,1,1.9375907622375337
U0002862,1,3.029067364403744
U0002863,0,1.5365606189131533
U0002864,1,3.0894256125816426
U0002865,1,2.5482093682626683
U0002866,0,4.160654155492882
U0002867,0,4.583164982892395
U0002868,0,2.6222965441861508
U0002869,0,1.3631815081351313
U0002870,1,2.502283624959155
U0002871,0,-0.8588267234049489
U0002872,1,2.6860490826783554
U0002873,1,2.1905610166209932
U0002874,1,-0.845987269008317
U0002875,0,2.3011297816050007
U0002876,1,3.015781315106773
U0002877,1,3.1283819609374035
U0002878,0,3.3429591608050373
U0002879,0,2.6455834714237696
U0002880,0,4.353267718573074
U0002881,1,2.4870833763590454
U0002882,1,2.9140129679842772
U0002883,1,3.8077036214688125
U0002884,0,0.25816120777379226
U0002885,0,3.2989819952864927
U0002886,0,3.2701244095491653
U0002887,0,4.6475438823757536
U0002888,1,1.9543987418395155
U0002889,1,4.4847490834837025
U0002890,1,2.390811165409696
U0002891,1,3.5060033398004222
U0002892,0,1.9454902473813966
U0002893,1,1.9728227791856945
U0002894,1,7.139919568950258
U0002895,0,2.135087908243783
U0002896,0,1.65534528620557
U0002897,0,2.2316007264968185
U0002898,0,3.881757432238018
U0002899,0,0.2832214564684925
U0002900,1,0.7404894738606345
U0002901,1,1.1885552178427012
U0002902,0,2.50774763984872
U0002903,1,3.8271766205881104
U0002904,0,5.865929394272278
U0002905,1,2.6857053091186245
U0002906,0,3.7642861917645334
U0002907,1,3.252008331302676
U0002908,1,4.932431609186402
U0002909,0,3.688492866876631
U0002910,1,1.1707232018264087
U0002911,1,8.267271981678896
U0002912,0,2.9569889888634435
U0002913,1,2.9889471392905094
U0002914,0,0.13947010531527226
U0002915,1,3.3266403496477395
U0002916,0,3.4142931750155725
U0002917,0,2.137138158675528
U0002918,0,2.719125456173053
U0002919,1,1.061372294292081
U0002920,0,1.102366050023246
U0002921,1,2.7514379537704308
U0002922,1,5.948118242876316
U0002923,1,-0.4396280085980564
U0002924,1,2.8695655535785534
U0002925,1,3.481848471649087
U0002926,0,2.2506076250030596
U0002927,0,1.9430066648341153
U0002928,0,1.985938829977485
U0002929,1,3.4891485394488946
U0002930,0,2.812054590848245
U0002931,0,2.726725435657544
U0002932,1,5.393868615342429
U0002933,1,2.4025699020781843
U0002934,1,3.477611022263048
U0002935,0,10.330202782969398
U0002936,0,2.557408977046494
U0002937,1,3.08749690450378
U0002938,0,2.861975033408017
U0002939,0,0.2764889339967258
U0002940,1,2.105675936896553
U0002941,1,2.990794164012808
U0002942,1,4.474752087322761
U0002943,0,3.279092941456959
U0002944,0,2.911806509657815
U0002945,0,1.6830116645340354
U0002946,1,2.2628802304173696
U0002947,0,2.9372162706951457
U0002948,0,-0.31409707450184854
U0002949,0,3.5488988806209356
U0002950,1,1.7253657095563355
U0002951,1,0.37773642364700777
U0002952,0,4.7400606371824345
U0002953,0,3.162780989675735
U0002954,0,5.194659080140283
U0002955,1,1.473036734535551
U0002956,1,7.274299205220235
U0002957,0,4.802546902014797
U0002958,1,1.4685687433862107
U0002959,1,3.630486760846697
U0002960,0,3.3487763396298043
U0002961,1,2.4211633507707937
U0002962,0,4.244326503599149
U0002963,0,2.8636386978807558
U0002964,0,0.5810143989650776
U0002965,1,1.5144057546827945
U0002966,1,3.2861456581098025
U0002967,0,3.6746978822480543
U0002968,0,4.127013683489341
U0002969,0,3.0956339767842547
U0002970,0,-0.04252405733183906
U0002971,0,3.774151447697122
U0002972,0,1.4136955730502265
U0002973,0,2.2849322496201623
U0002974,1,3.4703901530338825
U0002975,0,2.4114877835939232
U0002976,1,3.361553039974794
U0002977,0,2.2245287787737666
U0002978,0,2.811127912976378
U0002979,0,4.562335696807864
U0002980,1,1.4026901737065032
U0002981,0,4.046973502199352
U0002982,1,1.3227962382462977
U0002983,0,3.5693748999338517
U0002984,0,2.1345057114905597
U0002985,0,5.699907122794272
U0002986,1,3.935208495265263
U0002987,1,3.013892356482174
U0002988,0,2.444923609913296
U0002989,1,4.496550284182966
U0002990,1,2.8378391761640867
U0002991,1,0.9702664810561679
U0002992,0,3.1741734908535264
U0002993,0,6.5667718991879624
U0002994,1,3.707418649354352
U0002995,1,3.6785327573788784
U0002996,0,3.5610401254659187
U0002997,0,1.418533379397788
U0002998,1,4.326740651002645
U0002999,0,3.536476271170322
U0003000,0,2.9104175662110805
U0003001,0,0.06039222515630627
U0003002,0,2.3256448902877196
U0003003,0,5.009960100535272
U0003004,0,3.185898447119115
U0003005,0,1.6536518412514098
U0003006,0,3.708821564584035
U0003007,1,0.35208210797809514
U0003008,0,3.938742242529486
U0003009,0,3.4978963732529706
U0003010,1,1.4486818878658454
U0003011,0,3.7733866908816367
U0003012,0,1.1101918352540885
U0003013,0,3.5557194182367473
U0003014,1,2.4366102391250557
U0003015,1,1.7796187633530103
U0003016,0,2.906091557041215
U0003017,1,2.473150632023419
U0003018,1,3.42041177028867
U0003019,1,2.0054667174999086
U0003020,0,1.640154991229517
U0003021,1,0.8733260139665084
U0003022,0,1.8143062811108912
U0003023,0,3.868483066768068
U0003024,1,0.3948880533434149
U0003025,1,2.919373475098368
U0003026,1,2.896593809584779
U0003027,0,6.591879955758268
U0003028,1,-1.7064413492451678
U0003029,0,2.399195699625512
U0003030,1,4.7446695288924
U0003031,1,2.628551528092526
U0003032,1,1.0548750653691261
U0003033,1,1.386310089360034
U0003034,0,3.033301264599057
U0003035,0,6.39226670086525
U0003036,0,-0.11094242558612422
U0003037,0,2.4915673981706696
U0003038,1,4.493242771528788
U0003039,1,3.2468814645035096
U0003040,1,2.6145276426147532
U0003041,0,4.86465522965281
U0003042,0,3.293667572218702
U0003043,0,4.625519503577909
U0003044,1,3.806364659629864
U0003045,1,4.373302941500311
U0003046,0,3.478241691708842
U0003047,0,2.8262918930306604
U0003048,0,2.7358174530157893
U0003049,0,2.1194428053171652
U0003050,0,4.9257496772564675
U0003051,0,4.8313106772540415
U0003052,1,2.4969293560965973
U0003053,0,2.2145190226482647
U0003054,1,5.068929976914944
U0003055,0,2.023298445397547
U0003056,0,1.795192827307666
U0003057,1,3.3348859309499197
U0003058,0,3.8743683623233967
U0003059,1,3.5418708212685317
U0003060,0,2.698724009130018
U0003061,1,4.060628718274295
U0003062,1,4.133614430908068
U0003063,0,4.660992903021459
U0003064,0,2.056463946811796
U0003065,0,3.207796813197138
U0003066,1,2.057529460347766
U0003067,1,1.1794034970109166
U0003068,1,-2.7245496378716716
U0003069,1,4.452073052768316
U0003070,1,0.9670213431255412
U0003071,0,3.866040606134078
U0003072,0,3.720400699516123
U0003073,0,2.718331670156317
U0003074,0,0.19332477590916497
U0003075,1,1.8201832021943076
U0003076,1,5.496549023957886
U0003077,0,4.341707409914189
U0003078,0,3.3481881050552946
U0003079,1,2.415394009908816
U0003080,0,0.9090591796094571
U0003081,1,3.8108943980133816
U0003082,1,-0.9800910289581708
U0003083,1,2.5960501230647353
U0003084,0,3.9759879819958925
U0003085,1,4.068651621731455
U0003086,0,5.1877443580677784
U0003087,0,1.2062354054687567
U0003088,1,2.6878939756320666
U0003089,0,9.206195518203373
U0003090,1,3.3850113868318275
U0003091,0,0.43586917852578466
U0003092,0,2.907123798530737
U0003093,1,1.9461781691750382
U0003094,1,3.244445159333127
U0003095,1,2.833319605649649
U0003096,0,3.3306951175661172
U0003097,0,9.510402332408512
U0003098,0,2.747448848786764
U0003099,0,5.456591725498022
U0003100,1,0.15910237004547412
U0003101,0,3.012896418216613
U0003102,0,3.0379831780728885
U0003103,1,6.587863025582273
U0003104,1,1.771831548904439
U0003105,0,4.875785816189975
U0003106,0,2.4505939951295126
U0003107,0,2.1692436150547962
U0003108,1,2.8549728211614465
U0003109,1,1.5459203091156866
U0003110,1,2.2809162113313235
U0003111,1,-0.8728199458288373
U0003112,1,1.4838280339226095
U0003113,1,6.277154021478395
U0003114,1,2.2149126654148166
U0003115,0,0.9364758199711929
U0003116,0,3.182609656032106
U0003117,0,2.6764212629845545
U0003118,0,2.669997281342569
U0003119,0,2.9832132890989236
U0003120,0,1.684264917218254
U0003121,0,2.1801132836157144
U0003122,0,8.73861945812018
U0003123,1,5.664605278985029
U0003124,1,1.6114725274452475
U0003125,0,4.253613834213802
U0003126,0,-3.276819161696764
U0003127,0,2.3066165854033756
U0003128,1,4.440141960701489
U0003129,0,3.941492384372495
U0003130,1,1.8465444101869117
U0003131,0,3.5004934326942667
U0003132,1,-1.3288496638615186
U0003133,1,3.6311216097817898
U0003134,1,1.5540723890495372
U0003135,1,1.9347401714350596
U0003136,1,2.07053750696614
U0003137,1,2.725372267224575
U0003138,0,2.3210638304195967
U0003139,0,3.894122816837225
U0003140,0,5.051159326837315
U0003141,1,1.8496751453620757
U0003142,0,0.35595793288949906
U0003143,1,3.489722345234526
U0003144,1,3.132543184070851
U0003145,1,2.9487214065780663
U0003146,1,3.9143290282585426
U0003147,1,4.028777312661109
U0003148,0,3.0040610835246184
U0003149,0,0.11485415433983448
U0003150,0,3.4771428042037797
U0003151,1,4.708943227702431
U0003152,1,1.3744060587119087
U0003153,1,0.02890658490737863
U0003154,1,0.9280755897404127
U0003155,1,1.4234694002508022
U0003156,1,2.1849391396273035
U0003157,0,2.5645385120161244
U0003158,1,2.8317386064527277
U0003159,1,0.22312722067913704
U0003160,0,1.5484507751310002
U0003161,0,0.5531075651875881
U0003162,0,0.9798705932288527
U0003163,1,-1.406777613186872
U0003164,1,2.4619059394590366
U0003165,0,2.840143419269271
U0003166,1,1.4607796830709532
U0003167,0,1.101065180358706
U0003168,1,3.489963153535637
U0003169,0,1.7833519337733552
U0003170,1,2.8935137042111556
U0003171,0,2.760328034323855
U0003172,1,4.093424188892669
U0003173,0,2.4717923459341833
U0003174,1,4.612584077451478
U0003175,0,1.9344209559074326
U0003176,0,1.4525995450723528
U0003177,1,4.489978852187832
U0003178,0,3.865292050018841
U0003179,0,4.872154057991657
U0003180,1,1.6292443142707072
U0003181,1,4.376700304213237
U0003182,0,1.6123691960928959
U0003183,1,2.6585494534673266
U0003184,0,1.419375485046693
U0003185,0,4.86504915873854
U0003186,1,5.076587928233614
U0003187,1,-0.0015665059201737108
U0003188,1,4.834232597332594
U0003189,0,-0.4226213982353251
U0003190,1,4.873566477975476
U0003191,0,3.0324164346173
U0003192,0,0.784044246147328
U0003193,1,3.3156556745447485
U0003194,1,2.834282195945095
U0003195,1,4.936175019443599
U0003196,1,2.1674986984205233
U0003197,0,0.7447827372459983
U0003198,1,0.4635474437019802
U0003199,0,4.3427565831724895
U0003200,1,0.2538105171435028
U0003201,0,7.1569714958277295
U0003202,0,3.3624054037719873
U0003203,0,2.3759112310523065
U0003204,1,4.926390920164483
U0003205,0,2.848973405211904
U0003206,1,4.394194774062122
U0003207,1,-0.009886923043172402
U0003208,0,2.133218302840916
U0003209,1,4.065237277876346
U0003210,0,2.0078358879425515
U0003211,0,4.863237618618811
U0003212,1,0.9117930442996389
U0003213,1,5.723971628406797
U0003214,0,2.663380186020376
U0003215,0,2.703994480327056
U0003216,0,1.8394481921817238
U0003217,0,1.9899559857553122
U0003218,1,2.9919365658757044
U0003219,0,1.984217781315941
U0003220,1,2.2482407742868844
U0003221,0,2.590689539773912
U0003222,1,3.1204194998913373
U0003223,0,2.5682778198144884
U0003224,1,3.2794584634426904
U0003225,0,3.9170927366016954
U0003226,1,3.0541023271300567
U0003227,1,2.400242913103998
U0003228,0,2.3035096295805744
U0003229,1,3.0474039340538077
U0003230,1,3.254584711209766
U0003231,0,4.354520043735892
U0003232,0,3.536515233892322
U0003233,1,1.7169586436663735
U0003234,1,1.9981084258474375
U0003235,1,3.3768458992094974
U0003236,0,3.7445419026776
U0003237,1,3.7235690296872317
U0003238,0,0.9580045814659144
U0003239,0,2.442342284384358
U0003240,1,2.3148846029890002
U0003241,0,2.6503689974788234
U0003242,1,3.712965215893963
U0003243,1,4.448416838572205
U0003244,1,3.6353938629378675
U0003245,0,3.057110084911251
U0003246,0,3.583203983647177
U0003247,0,3.4240380335160268
U0003248,1,1.7429259262543262
U0003249,0,1.194770418532915
U0003250,0,1.1947937188638278
U0003251,0,3.1340436952409085
U0003252,0,3.407568313402237
U0003253,1,3.8941711834179493
U0003254,1,4.091830660469206
U0003255,0,3.821288644320962
U0003256,1,7.97872869352031
U0003257,1,2.6308330037810386
U0003258,0,1.18094168501786
U0003259,0,2.990124089024885
U0003260,1,1.795175253591852
U0003261,0,5.7798887575787035
U0003262,1,2.5281630262145107
U0003263,1,2.6616549605200603
U0003264,0,3.0848873828706616
U0003265,0,2.443037237018153
U0003266,1,2.163120975044688
U0003267,1,2.231944195782475
U0003268,1,3.1027405085538113
U0003269,1,1.1776217848740096
U0003270,0,3.0903029804040685
U0003271,0,0.2937984759948655
U0003272,1,0.6250762762645099
U0003273,0,-0.15562407607415452
U0003274,1,5.818382967619755
U0003275,1,3.3744523724990856
U0003276,1,2.6351163768934303
U0003277,0,3.415901321833738
U0003278,1,2.8111482745453102
U0003279,0,3.2405620574941167
U0003280,0,1.6229498799376998
U0003281,1,3.227768116153193
U0003282,1,2.016814592521193
U0003283,1,1.4983623159069168
U0003284,1,2.162446835341987
U0003285,1,3.8901384700836505
U0003286,0,2.031483288674245
U0003287,0,1.1241265742862048
U0003288,1,2.79015815722914
U0003289,1,4.101929628085937
U0003290,0,-1.0376700495215267
U0003291,1,2.013987165243554
U0003292,1,2.4617785092490045
U0003293,1,4.712502211759773
U0003294,1,-2.2469504611514175
U0003295,0,0.7009178130774991
U0003296,0,-0.7344175367377002
U0003297,1,2.6398060118617988
U0003298,0,3.093563699459697
U0003299,0,1.826158677344008
U0003300,0,2.367654798200313
U0003301,0,3.925692158207175
U0003302,0,1.7170194935851129
U0003303,1,2.606645796268678
U0003304,0,3.0105842579778486
U0003305,0,0.26176173608272535
U0003306,1,1.3584213771586438
U0003307,0,4.957491073969937
U0003308,1,0.23693639322689108
U0003309,0,2.3736049162431136
U0003310,0,3.8749918425824603
U0003311,1,0.4402481536353626
U0003312,1,2.72686192468818
U0003313,0,4.141186072390049
U0003314,0,5.589231871598393
U0003315,1,5.4891713868782155
U0003316,0,0.5811545231339021
U0003317,1,3.9308367769684196
U0003318,0,3.4660003709246823
U0003319,1,1.7554574748620908
U0003320,0,3.757273477563615
U0003321,1,1.8058540905514704
U0003322,1,4.908679500229336
U0003323,0,3.0130342507564016
U0003324,1,2.3958947722029365
U0003325,0,2.1705744686171293
U0003326,0,3.3000619394031077
U0003327,1,1.6451771392412624
U0003328,0,3.320538517804305
U0003329,0,1.6289638697221545
U0003330,1,6.908491021998337
U0003331,0,2.406179609577917
U0003332,1,-2.379864465902717
U0003333,0,1.0795898519731129
U0003334,0,2.4377928078766793
U0003335,0,3.936110191176983
U0003336,1,6.2348538233178665
U0003337,1,2.8967019156469966
U0003338,0,3.2758940759043416
U0003339,1,2.162137081453867
U0003340,0,3.4302839605823117
U0003341,1,4.649657672996273
U0003342,1,2.5323966808245455
U0003343,1,3.8868533943868595
U0003344,0,0.6036261362175246
U0003345,1,4.829891675834613
U0003346,0,2.76055854194642
U0003347,0,0.7286634260917353
U0003348,0,-1.1180225359655012
U0003349,1,1.4063352623883496
U0003350,0,4.407186981762841
U0003351,0,2.277786407203699
U0003352,0,1.7849404218899387
U0003353,0,-0.25098277421720994
U0003354,0,2.8850236737759163
U0003355,1,2.4028206405009627
U0003356,1,2.4155368046944545
U0003357,1,4.308965300552522
U0003358,0,2.8087531477847456
U0003359,1,2.70339555254931
U0003360,0,4.621266875929901
U0003361,1,0.2276713482219055
U0003362,0,4.97004947553876
U0003363,0,4.764819513549977
U0003364,1,3.093080622174014
U0003365,0,2.2662687952012597
U0003366,0,2.7320996148887957
U0003367,0,3.4553013774793158
U0003368,0,2.445290566138471
U0003369,1,1.26381634304256
U0003370,1,4.333906344527435
U0003371,1,3.3077490432254315
U0003372,0,1.766674353837601
